TaskID,Region,StartHour
16408,RegionB,1204
20310,RegionB,1204
20446,RegionA,1204
22179,RegionA,1204
29636,RegionA,1204
31063,RegionC,1204
400,RegionA,1205
9864,RegionC,1205
9870,RegionC,1205
10970,RegionB,1205
30663,RegionC,1205
38196,RegionA,1205
47965,RegionB,1205
13164,RegionF,1206
13271,RegionA,1206
19900,RegionC,1206
25442,RegionC,1206
30047,RegionC,1206
36834,RegionB,1206
37734,RegionC,1206
40129,RegionC,1206
4460,RegionA,1207
12260,RegionA,1207
12381,RegionB,1207
18686,RegionC,1207
25577,RegionA,1207
27766,RegionA,1207
616,RegionA,1208
7158,RegionB,1208
20907,RegionB,1208
32120,RegionC,1208
39621,RegionA,1208
40069,RegionB,1208
48384,RegionA,1208
1457,RegionA,1209
13935,RegionB,1209
16608,RegionA,1209
16679,RegionC,1209
22971,RegionA,1209
23350,RegionC,1209
35465,RegionC,1209
39431,RegionB,1209
1547,RegionE,1210
5936,RegionA,1210
30119,RegionC,1210
46790,RegionA,1210
25177,RegionB,1211
26079,RegionC,1211
30228,RegionB,1211
40280,RegionC,1211
41431,RegionA,1211
42739,RegionC,1211
46925,RegionC,1211
14804,RegionF,1212
17250,RegionC,1212
34234,RegionA,1212
35042,RegionA,1212
5703,RegionB,1213
12045,RegionB,1213
14033,RegionB,1213
23287,RegionA,1213
29755,RegionA,1213
36085,RegionA,1213
37341,RegionC,1213
39179,RegionE,1213
45888,RegionC,1213
11814,RegionA,1214
16240,RegionD,1214
26782,RegionA,1214
42820,RegionA,1214
5358,RegionE,1215
7011,RegionE,1215
11998,RegionA,1215
16062,RegionC,1215
21592,RegionC,1215
24430,RegionB,1215
27596,RegionA,1215
29799,RegionF,1215
14118,RegionB,1216
25778,RegionF,1216
26288,RegionC,1216
27298,RegionC,1216
37476,RegionA,1216
40047,RegionA,1216
42010,RegionB,1216
46690,RegionA,1216
4146,RegionA,1217
36693,RegionF,1217
43866,RegionB,1217
44798,RegionB,1217
35236,RegionC,1218
37440,RegionC,1218
10531,RegionB,1219
19450,RegionA,1219
28904,RegionB,1219
38078,RegionA,1219
43799,RegionA,1219
49727,RegionA,1219
22834,RegionA,1220
36152,RegionB,1220
2203,RegionF,1221
13842,RegionA,1221
22109,RegionB,1221
26979,RegionA,1221
35060,RegionA,1221
38161,RegionC,1221
42362,RegionA,1221
48378,RegionA,1221
4384,RegionB,1222
11743,RegionA,1222
17132,RegionC,1222
25116,RegionA,1222
29826,RegionA,1222
30188,RegionA,1222
33114,RegionB,1222
35503,RegionB,1222
36183,RegionA,1222
47740,RegionA,1222
14626,RegionC,1223
36284,RegionB,1223
36587,RegionC,1223
46268,RegionC,1223
15100,RegionA,1224
25557,RegionA,1224
31405,RegionC,1224
36221,RegionA,1224
44707,RegionC,1224
1437,RegionA,1225
3276,RegionB,1225
12400,RegionB,1225
17582,RegionB,1225
23153,RegionC,1225
30874,RegionC,1225
35310,RegionA,1225
35736,RegionA,1225
39917,RegionB,1225
4140,RegionA,1226
10597,RegionB,1226
12459,RegionB,1226
18930,RegionA,1226
23993,RegionC,1226
25616,RegionA,1226
30221,RegionA,1226
35493,RegionA,1226
36363,RegionC,1226
39895,RegionA,1226
40073,RegionA,1226
49158,RegionA,1226
19578,RegionC,1227
22126,RegionA,1227
30293,RegionA,1227
33757,RegionB,1227
38710,RegionB,1227
43044,RegionA,1227
48215,RegionB,1227
10657,RegionC,1228
13389,RegionA,1228
16832,RegionA,1228
20870,RegionC,1228
30121,RegionA,1228
38614,RegionC,1228
45041,RegionB,1228
4173,RegionA,1229
8301,RegionB,1229
8708,RegionC,1229
14534,RegionC,1229
17804,RegionA,1229
18941,RegionC,1229
22406,RegionD,1229
25543,RegionA,1229
31025,RegionC,1229
39602,RegionB,1229
49585,RegionB,1229
3049,RegionE,1230
4407,RegionF,1230
9124,RegionA,1230
17443,RegionA,1230
19834,RegionC,1230
24160,RegionA,1230
27073,RegionB,1230
27393,RegionA,1230
29170,RegionA,1230
32614,RegionA,1230
1333,RegionA,1231
5451,RegionA,1231
7208,RegionF,1231
16383,RegionC,1231
19260,RegionA,1231
23159,RegionC,1231
26521,RegionA,1231
33710,RegionA,1231
45359,RegionA,1231
12249,RegionB,1232
20271,RegionB,1232
31371,RegionB,1232
37646,RegionA,1232
38993,RegionB,1232
6406,RegionC,1233
11531,RegionA,1233
11824,RegionC,1233
13760,RegionC,1233
15320,RegionC,1233
20841,RegionA,1233
38946,RegionB,1233
13035,RegionA,1234
15046,RegionC,1234
15118,RegionC,1234
43339,RegionA,1234
363,RegionB,1235
4003,RegionB,1235
4567,RegionB,1235
5796,RegionC,1235
12655,RegionB,1235
20391,RegionC,1235
29808,RegionB,1235
38121,RegionC,1235
1317,RegionD,1236
4155,RegionB,1236
7251,RegionB,1236
16057,RegionA,1236
16961,RegionC,1236
20842,RegionB,1236
32243,RegionB,1236
35486,RegionE,1236
37978,RegionC,1236
40942,RegionC,1236
46840,RegionC,1236
8616,RegionB,1237
11841,RegionA,1237
35689,RegionD,1237
48994,RegionA,1237
6422,RegionA,1238
21902,RegionA,1238
29864,RegionC,1238
41693,RegionA,1238
44030,RegionB,1238
49074,RegionB,1238
49962,RegionC,1238
8326,RegionB,1239
10998,RegionC,1239
13571,RegionA,1239
19598,RegionC,1239
27678,RegionB,1239
34464,RegionA,1239
38116,RegionD,1239
40003,RegionB,1239
47729,RegionB,1239
1519,RegionC,1240
4077,RegionC,1240
7688,RegionA,1240
8108,RegionA,1240
9094,RegionB,1240
10351,RegionA,1240
22288,RegionD,1240
25512,RegionB,1240
30176,RegionB,1240
10285,RegionA,1241
22715,RegionA,1241
23774,RegionB,1241
27357,RegionC,1241
34816,RegionC,1241
38377,RegionC,1241
8606,RegionA,1242
8801,RegionC,1242
27806,RegionA,1242
28428,RegionF,1242
37411,RegionB,1242
42728,RegionA,1242
8430,RegionA,1243
17224,RegionD,1243
36598,RegionB,1243
36878,RegionA,1243
38791,RegionC,1243
41621,RegionA,1243
48151,RegionC,1243
4579,RegionA,1244
19813,RegionB,1244
39177,RegionC,1244
41507,RegionC,1244
43317,RegionC,1244
1043,RegionA,1245
15582,RegionB,1245
20950,RegionE,1245
28257,RegionD,1245
32729,RegionC,1245
35143,RegionC,1245
37801,RegionC,1245
41675,RegionB,1245
45456,RegionC,1245
48576,RegionB,1245
1853,RegionB,1246
14739,RegionA,1246
26616,RegionC,1246
36638,RegionB,1246
1495,RegionA,1247
6332,RegionB,1247
10198,RegionC,1247
21157,RegionB,1247
29396,RegionB,1247
32480,RegionC,1247
39273,RegionA,1247
42015,RegionA,1247
2494,RegionA,1248
3057,RegionA,1248
11958,RegionA,1248
13509,RegionB,1248
21865,RegionB,1248
26492,RegionC,1248
40697,RegionB,1248
42564,RegionA,1248
45944,RegionA,1248
4635,RegionC,1249
12547,RegionD,1249
19732,RegionA,1249
21669,RegionB,1249
34516,RegionA,1249
36717,RegionB,1249
48595,RegionB,1249
1593,RegionF,1250
11747,RegionE,1250
21790,RegionA,1250
22332,RegionB,1250
31015,RegionB,1250
33196,RegionC,1250
35417,RegionB,1250
40195,RegionC,1250
46197,RegionC,1250
4255,RegionC,1251
4987,RegionB,1251
16628,RegionA,1251
17301,RegionC,1251
30924,RegionB,1251
48482,RegionA,1251
17450,RegionB,1252
21138,RegionB,1252
27232,RegionB,1252
30564,RegionB,1252
36666,RegionC,1252
43903,RegionA,1252
4935,RegionB,1253
21412,RegionB,1253
23423,RegionE,1253
26571,RegionC,1253
36532,RegionB,1253
42153,RegionA,1253
25789,RegionC,1254
27937,RegionA,1254
30093,RegionC,1254
31212,RegionB,1254
37565,RegionD,1254
38130,RegionA,1254
8695,RegionC,1255
25409,RegionC,1255
33484,RegionC,1255
37718,RegionA,1255
10204,RegionC,1256
12916,RegionA,1256
32281,RegionB,1256
32428,RegionC,1256
46874,RegionA,1256
2161,RegionB,1257
6684,RegionA,1257
19132,RegionC,1257
27734,RegionA,1257
42960,RegionB,1257
6266,RegionB,1258
7569,RegionA,1258
12896,RegionA,1258
13818,RegionC,1258
16618,RegionB,1258
19339,RegionB,1258
469,RegionB,1259
8271,RegionA,1259
11654,RegionC,1259
12895,RegionE,1259
36042,RegionC,1259
16245,RegionC,1260
48490,RegionB,1260
48835,RegionA,1260
3437,RegionA,1261
3886,RegionB,1261
21305,RegionA,1261
25367,RegionA,1261
208,RegionC,1262
1465,RegionB,1262
13709,RegionA,1262
16464,RegionA,1262
28021,RegionD,1262
32414,RegionB,1262
44720,RegionC,1262
2010,RegionB,1263
14487,RegionC,1263
21604,RegionC,1263
22445,RegionC,1263
22839,RegionD,1263
31783,RegionB,1263
47955,RegionC,1263
14350,RegionC,1264
29937,RegionA,1264
34258,RegionC,1264
41421,RegionC,1264
3160,RegionC,1265
33569,RegionC,1265
35941,RegionA,1265
43281,RegionA,1265
1030,RegionA,1266
11527,RegionB,1266
18073,RegionB,1266
21360,RegionB,1266
23118,RegionB,1266
32649,RegionB,1266
44166,RegionA,1266
48060,RegionC,1266
882,RegionB,1267
5932,RegionB,1267
24973,RegionA,1267
29718,RegionB,1267
30985,RegionC,1267
32488,RegionD,1267
45532,RegionB,1267
9166,RegionB,1268
9698,RegionB,1268
13817,RegionB,1268
14030,RegionF,1268
15958,RegionD,1268
22732,RegionB,1268
25532,RegionB,1268
35443,RegionB,1268
38580,RegionB,1268
42977,RegionE,1268
8591,RegionC,1269
11819,RegionE,1269
13048,RegionA,1269
16238,RegionB,1269
17733,RegionB,1269
23468,RegionC,1269
37570,RegionC,1269
40878,RegionF,1269
42706,RegionC,1269
5745,RegionE,1270
17210,RegionC,1270
24341,RegionD,1270
26033,RegionC,1270
35794,RegionD,1270
40598,RegionA,1270
41160,RegionE,1270
49639,RegionB,1270
821,RegionA,1271
4183,RegionC,1271
15571,RegionD,1271
16163,RegionA,1271
25817,RegionD,1271
28669,RegionC,1271
30215,RegionB,1271
31273,RegionC,1271
43734,RegionB,1271
6973,RegionA,1272
9912,RegionA,1272
10748,RegionC,1272
15876,RegionB,1272
21282,RegionB,1272
26290,RegionA,1272
30943,RegionB,1272
34401,RegionB,1272
37025,RegionB,1272
11094,RegionB,1273
12935,RegionA,1273
24628,RegionC,1273
357,RegionB,1274
9775,RegionA,1274
19636,RegionB,1274
20463,RegionC,1274
31921,RegionB,1274
32332,RegionA,1274
13882,RegionB,1275
14486,RegionB,1275
21173,RegionE,1275
21543,RegionB,1275
29984,RegionA,1275
35394,RegionE,1275
35570,RegionC,1275
17524,RegionC,1276
19126,RegionC,1276
26673,RegionB,1276
35875,RegionA,1276
38832,RegionA,1276
359,RegionC,1277
9373,RegionA,1277
24404,RegionB,1277
31396,RegionB,1277
32802,RegionC,1277
38030,RegionC,1277
43541,RegionE,1277
44595,RegionB,1277
6950,RegionC,1278
9341,RegionA,1278
14668,RegionA,1278
18833,RegionA,1278
28998,RegionC,1278
31864,RegionC,1278
41148,RegionA,1278
43406,RegionB,1278
46366,RegionB,1278
4096,RegionB,1279
23295,RegionB,1279
24728,RegionD,1279
26694,RegionB,1279
12296,RegionB,1280
18921,RegionB,1281
25780,RegionA,1281
41416,RegionF,1281
41838,RegionA,1281
44069,RegionB,1281
8854,RegionD,1282
11968,RegionB,1282
18064,RegionF,1282
19213,RegionA,1282
21010,RegionA,1282
25505,RegionB,1282
25692,RegionC,1282
33529,RegionB,1282
40996,RegionE,1282
42330,RegionA,1282
1705,RegionA,1283
5346,RegionA,1283
8268,RegionB,1283
8468,RegionA,1283
16131,RegionA,1283
20990,RegionA,1283
27395,RegionB,1283
34426,RegionB,1283
42477,RegionC,1283
152,RegionA,1284
18382,RegionB,1284
23049,RegionE,1284
39357,RegionA,1284
46132,RegionE,1284
48673,RegionA,1284
4194,RegionB,1285
19599,RegionF,1285
25133,RegionB,1285
35428,RegionA,1285
168,RegionC,1286
9963,RegionF,1286
21732,RegionA,1286
31822,RegionB,1286
34330,RegionC,1286
40522,RegionC,1286
4030,RegionB,1287
13139,RegionA,1287
17619,RegionA,1287
20133,RegionB,1287
25956,RegionA,1287
1433,RegionB,1288
5905,RegionA,1288
9040,RegionA,1288
23131,RegionB,1288
30278,RegionA,1288
31094,RegionB,1288
38083,RegionC,1288
3031,RegionA,1289
10939,RegionC,1289
13569,RegionC,1289
14025,RegionA,1289
15800,RegionC,1289
17838,RegionB,1289
26010,RegionA,1289
32546,RegionC,1289
6312,RegionB,1290
9250,RegionA,1290
11153,RegionB,1290
12449,RegionF,1290
14707,RegionA,1290
23382,RegionC,1290
8514,RegionA,1291
13852,RegionC,1291
21344,RegionA,1291
37487,RegionA,1291
39304,RegionA,1291
41613,RegionA,1291
44236,RegionD,1291
46,RegionA,1292
18486,RegionA,1292
24969,RegionB,1292
28700,RegionB,1292
29015,RegionB,1292
43489,RegionA,1292
49018,RegionD,1292
20661,RegionC,1293
24789,RegionA,1293
25514,RegionC,1293
10776,RegionD,1294
14046,RegionB,1294
17613,RegionA,1294
20653,RegionC,1294
26582,RegionB,1294
27392,RegionA,1294
28046,RegionC,1294
28869,RegionA,1294
37954,RegionA,1294
40907,RegionB,1294
41580,RegionF,1294
41667,RegionA,1294
43419,RegionA,1294
44454,RegionA,1294
45088,RegionC,1294
48825,RegionB,1294
13038,RegionC,1295
23002,RegionC,1295
31914,RegionB,1295
33574,RegionB,1295
45976,RegionA,1295
49013,RegionA,1295
3451,RegionA,1296
11974,RegionB,1296
22518,RegionF,1296
37620,RegionA,1296
44700,RegionB,1296
8418,RegionB,1297
11908,RegionB,1297
18045,RegionA,1297
23164,RegionB,1297
25449,RegionC,1297
31354,RegionA,1297
31687,RegionC,1297
34099,RegionB,1297
35262,RegionC,1297
43833,RegionB,1297
45159,RegionB,1297
48460,RegionC,1297
48575,RegionB,1297
48687,RegionB,1297
12523,RegionA,1298
15688,RegionC,1298
16468,RegionC,1298
30472,RegionB,1298
32242,RegionB,1298
33556,RegionC,1298
34786,RegionA,1298
39255,RegionB,1298
42673,RegionB,1298
43040,RegionB,1298
4321,RegionC,1299
18648,RegionA,1299
21819,RegionB,1299
23908,RegionC,1299
30497,RegionB,1299
32971,RegionB,1299
34572,RegionB,1299
34767,RegionB,1299
39086,RegionC,1299
46437,RegionB,1299
47614,RegionC,1299
48564,RegionC,1299
3164,RegionB,1300
3167,RegionE,1300
7143,RegionA,1300
24617,RegionF,1300
28542,RegionB,1300
41792,RegionA,1300
2421,RegionA,1301
2514,RegionB,1301
7026,RegionA,1301
11992,RegionA,1301
12869,RegionA,1301
13328,RegionF,1301
18217,RegionA,1301
22983,RegionC,1301
34738,RegionE,1301
35862,RegionA,1301
38914,RegionB,1301
42001,RegionA,1301
1917,RegionB,1302
11119,RegionA,1302
15676,RegionD,1302
30684,RegionC,1302
49478,RegionA,1302
546,RegionB,1303
4700,RegionB,1303
7235,RegionA,1303
11936,RegionC,1303
12774,RegionB,1303
16501,RegionC,1303
29241,RegionD,1303
30742,RegionC,1303
31181,RegionC,1303
6174,RegionA,1304
11842,RegionB,1304
24367,RegionC,1304
37498,RegionC,1304
47904,RegionA,1304
49297,RegionB,1304
906,RegionA,1305
15552,RegionA,1305
18901,RegionB,1305
28857,RegionB,1305
46547,RegionA,1305
1904,RegionB,1306
11028,RegionA,1306
14007,RegionB,1306
15072,RegionC,1306
35051,RegionB,1306
38644,RegionB,1306
40347,RegionA,1306
47037,RegionD,1306
49277,RegionB,1306
6234,RegionB,1307
21976,RegionB,1307
26587,RegionA,1307
39337,RegionA,1307
42021,RegionA,1307
47182,RegionA,1307
47769,RegionB,1307
8802,RegionF,1308
11163,RegionD,1308
14717,RegionC,1308
24178,RegionA,1308
26133,RegionA,1308
27532,RegionB,1308
35327,RegionC,1308
35742,RegionF,1308
40369,RegionB,1308
49612,RegionB,1308
1015,RegionC,1309
11528,RegionB,1309
15584,RegionD,1309
21260,RegionA,1309
25734,RegionA,1309
26474,RegionA,1309
39433,RegionC,1309
42407,RegionA,1309
4691,RegionA,1310
5645,RegionC,1310
13057,RegionC,1310
15474,RegionA,1310
16259,RegionC,1310
22232,RegionB,1310
23698,RegionC,1310
26038,RegionB,1310
36687,RegionA,1310
7979,RegionB,1311
8118,RegionC,1311
10084,RegionB,1311
10292,RegionA,1311
15593,RegionA,1311
34511,RegionA,1311
34627,RegionA,1311
37257,RegionE,1311
43234,RegionA,1311
44435,RegionA,1311
46409,RegionA,1311
9813,RegionA,1312
18078,RegionA,1312
26250,RegionE,1312
31719,RegionC,1312
39021,RegionC,1312
45860,RegionB,1312
45934,RegionC,1312
47148,RegionC,1312
49407,RegionA,1312
2887,RegionA,1313
13368,RegionA,1313
25002,RegionC,1313
37530,RegionB,1313
2438,RegionC,1314
15438,RegionB,1314
19005,RegionB,1314
25059,RegionB,1314
27748,RegionA,1314
28856,RegionA,1314
37496,RegionB,1314
38149,RegionE,1314
42184,RegionA,1314
6525,RegionC,1315
7634,RegionD,1315
11725,RegionB,1315
13503,RegionC,1315
15223,RegionC,1315
25081,RegionC,1315
37424,RegionB,1315
38533,RegionB,1315
39315,RegionC,1315
48084,RegionB,1315
19922,RegionA,1316
29630,RegionA,1316
40549,RegionC,1316
5648,RegionA,1317
9658,RegionB,1317
13140,RegionA,1317
34960,RegionC,1317
35081,RegionA,1317
36095,RegionC,1317
37659,RegionA,1317
39646,RegionA,1317
40246,RegionB,1317
1794,RegionB,1318
4924,RegionC,1318
7599,RegionB,1318
8463,RegionA,1318
9613,RegionB,1318
13017,RegionB,1318
19841,RegionC,1318
28549,RegionB,1318
29414,RegionA,1318
36304,RegionC,1318
40320,RegionD,1318
2194,RegionB,1319
5301,RegionA,1319
14099,RegionB,1319
16178,RegionB,1319
28688,RegionB,1319
32778,RegionA,1319
33703,RegionA,1319
35590,RegionC,1319
48630,RegionC,1319
7671,RegionB,1320
9620,RegionC,1320
14075,RegionC,1320
25595,RegionA,1320
39615,RegionB,1320
6167,RegionA,1321
16322,RegionB,1321
26120,RegionA,1321
28313,RegionB,1321
33721,RegionC,1321
37365,RegionB,1321
37760,RegionB,1321
7762,RegionB,1322
8732,RegionA,1322
14471,RegionA,1322
39677,RegionC,1322
42034,RegionA,1322
46049,RegionA,1322
16399,RegionA,1323
19422,RegionA,1323
24640,RegionB,1323
5386,RegionA,1324
8438,RegionB,1324
14835,RegionC,1324
21560,RegionE,1324
40420,RegionA,1324
42583,RegionD,1324
45840,RegionB,1324
47864,RegionF,1324
1643,RegionB,1325
12147,RegionE,1325
12252,RegionE,1325
17086,RegionC,1325
24233,RegionB,1325
24876,RegionB,1325
29843,RegionC,1325
31073,RegionA,1325
36745,RegionC,1325
45432,RegionA,1325
7957,RegionA,1326
12785,RegionA,1326
14912,RegionB,1326
34031,RegionA,1326
43973,RegionC,1326
45912,RegionB,1326
2565,RegionA,1327
10211,RegionC,1327
14794,RegionB,1327
17318,RegionA,1327
18098,RegionA,1327
43729,RegionB,1327
44,RegionC,1328
1475,RegionF,1328
5732,RegionE,1328
11584,RegionA,1328
18228,RegionF,1328
25813,RegionA,1328
26346,RegionB,1328
41095,RegionA,1328
45839,RegionA,1328
46217,RegionD,1328
48546,RegionE,1328
49076,RegionC,1328
7920,RegionB,1329
14237,RegionB,1329
14670,RegionB,1329
19681,RegionB,1329
33051,RegionC,1329
34410,RegionD,1329
36165,RegionB,1329
47178,RegionB,1329
9499,RegionA,1330
18965,RegionA,1330
22843,RegionB,1330
34888,RegionC,1330
38490,RegionD,1330
44021,RegionA,1330
44960,RegionA,1330
7411,RegionE,1331
22762,RegionA,1331
28699,RegionA,1331
2764,RegionB,1332
4649,RegionC,1332
4687,RegionC,1332
19465,RegionB,1332
21089,RegionA,1332
43378,RegionA,1332
44732,RegionB,1332
5303,RegionB,1333
9004,RegionC,1333
24527,RegionA,1333
33555,RegionB,1333
34724,RegionC,1333
3729,RegionB,1334
47664,RegionB,1334
12716,RegionC,1335
13682,RegionE,1335
17333,RegionB,1335
18265,RegionB,1335
18895,RegionC,1335
30184,RegionC,1335
31227,RegionC,1335
32047,RegionC,1335
33904,RegionC,1335
36583,RegionA,1335
45207,RegionE,1335
46452,RegionC,1335
3890,RegionA,1336
14054,RegionC,1336
17167,RegionA,1336
21299,RegionA,1336
25671,RegionC,1336
32541,RegionF,1336
37522,RegionB,1336
41340,RegionB,1336
42576,RegionC,1336
5325,RegionD,1337
6723,RegionA,1337
10698,RegionA,1337
15741,RegionC,1337
17573,RegionA,1337
32647,RegionA,1337
44007,RegionF,1337
47286,RegionC,1337
5019,RegionA,1338
18001,RegionB,1338
24731,RegionB,1338
29115,RegionC,1338
30833,RegionB,1338
35170,RegionC,1338
39812,RegionB,1338
46758,RegionB,1338
19842,RegionA,1339
21834,RegionC,1339
27819,RegionA,1339
46018,RegionB,1339
46304,RegionA,1339
46660,RegionB,1339
3762,RegionB,1340
10044,RegionA,1340
13766,RegionC,1340
16551,RegionA,1340
16815,RegionB,1340
18159,RegionB,1340
32002,RegionC,1340
40221,RegionC,1340
43146,RegionC,1340
43939,RegionB,1340
23345,RegionA,1341
23981,RegionA,1341
24924,RegionC,1341
26353,RegionB,1341
36444,RegionA,1341
40132,RegionA,1341
45119,RegionB,1341
45905,RegionA,1341
1855,RegionD,1342
4598,RegionA,1342
4913,RegionA,1342
21564,RegionB,1342
32612,RegionC,1342
36779,RegionA,1342
38833,RegionA,1342
41128,RegionA,1342
46396,RegionA,1342
976,RegionD,1343
1125,RegionB,1343
1261,RegionB,1343
4036,RegionB,1343
20159,RegionB,1343
34895,RegionC,1343
40133,RegionB,1343
12404,RegionA,1344
14124,RegionA,1344
18785,RegionC,1344
24372,RegionB,1344
27474,RegionB,1344
41655,RegionB,1344
48227,RegionA,1344
672,RegionB,1345
11147,RegionB,1345
13638,RegionA,1345
26386,RegionC,1345
49567,RegionB,1345
9276,RegionA,1346
15538,RegionC,1346
27407,RegionA,1346
30249,RegionB,1346
36840,RegionB,1347
39164,RegionC,1347
4963,RegionC,1348
18207,RegionC,1348
24954,RegionB,1348
24984,RegionE,1348
36347,RegionA,1348
39640,RegionA,1348
48879,RegionC,1348
48977,RegionC,1348
49670,RegionA,1348
19796,RegionA,1349
20811,RegionC,1349
37157,RegionC,1349
37271,RegionA,1349
495,RegionB,1350
847,RegionA,1350
14224,RegionB,1350
32160,RegionD,1350
43512,RegionB,1350
47438,RegionA,1350
1374,RegionB,1351
13047,RegionA,1351
17196,RegionC,1351
17498,RegionC,1351
18222,RegionA,1351
28895,RegionA,1351
33098,RegionD,1351
34445,RegionA,1351
247,RegionC,1352
7022,RegionB,1352
19574,RegionA,1352
24681,RegionC,1352
30624,RegionC,1352
34858,RegionA,1352
38648,RegionA,1352
40138,RegionA,1352
49419,RegionA,1352
111,RegionA,1353
3407,RegionB,1353
20847,RegionA,1353
27588,RegionD,1353
32930,RegionA,1353
37981,RegionA,1353
44008,RegionA,1353
44886,RegionF,1353
46422,RegionA,1353
47793,RegionA,1353
48971,RegionC,1353
49357,RegionB,1353
8125,RegionC,1354
11798,RegionC,1354
13970,RegionC,1354
35864,RegionB,1354
46961,RegionA,1354
10181,RegionA,1355
27498,RegionA,1355
44032,RegionC,1355
46274,RegionB,1355
1960,RegionD,1356
1993,RegionE,1356
5658,RegionC,1356
10311,RegionA,1356
15905,RegionC,1356
19847,RegionC,1356
25756,RegionB,1356
36502,RegionC,1356
8267,RegionB,1357
14529,RegionA,1357
14948,RegionE,1357
18223,RegionA,1357
29299,RegionC,1357
30844,RegionA,1357
47518,RegionA,1357
48683,RegionC,1357
2525,RegionA,1358
19444,RegionB,1358
34115,RegionE,1358
39039,RegionB,1358
47122,RegionC,1358
962,RegionC,1359
2429,RegionB,1359
23977,RegionB,1359
27105,RegionA,1359
31998,RegionA,1359
38155,RegionC,1359
46299,RegionB,1359
48722,RegionC,1359
17146,RegionA,1360
17485,RegionC,1360
25935,RegionD,1360
28519,RegionC,1360
33464,RegionC,1360
36447,RegionB,1360
40977,RegionA,1360
13101,RegionB,1361
19829,RegionA,1361
25093,RegionB,1361
48498,RegionB,1361
49453,RegionA,1361
16851,RegionA,1362
23377,RegionE,1362
24297,RegionA,1362
24756,RegionA,1362
31548,RegionB,1362
44918,RegionC,1362
48098,RegionC,1362
1350,RegionE,1363
4308,RegionC,1363
5332,RegionF,1363
8664,RegionE,1363
14297,RegionC,1363
15047,RegionA,1363
15439,RegionC,1363
18430,RegionC,1363
27146,RegionB,1363
29179,RegionB,1363
39885,RegionB,1363
799,RegionE,1364
