Hour,RegionA|RealTimeInference_q10,RegionA|RealTimeInference_q50,RegionA|RealTimeInference_q80,RegionA|RealTimeInference_q85,RegionA|RealTimeInference_q90,RegionA|RealTimeInference_q92,RegionA|RealTimeInference_q95,RegionA|RealTimeInference_q97,RegionA|RealTimeInference_q98,RegionA|RealTimeInference_q99,RegionA|RealTimeInference_actual,RegionA|BatchInference_q10,RegionA|BatchInference_q50,RegionA|BatchInference_q80,RegionA|BatchInference_q85,RegionA|BatchInference_q90,RegionA|BatchInference_q92,RegionA|BatchInference_q95,RegionA|BatchInference_q97,RegionA|BatchInference_q98,RegionA|BatchInference_q99,RegionA|BatchInference_actual,RegionA|AITraining_q10,RegionA|AITraining_q50,RegionA|AITraining_q80,RegionA|AITraining_q85,RegionA|AITraining_q90,RegionA|AITraining_q92,RegionA|AITraining_q95,RegionA|AITraining_q97,RegionA|AITraining_q98,RegionA|AITraining_q99,RegionA|AITraining_actual,RegionB|RealTimeInference_q10,RegionB|RealTimeInference_q50,RegionB|RealTimeInference_q80,RegionB|RealTimeInference_q85,RegionB|RealTimeInference_q90,RegionB|RealTimeInference_q92,RegionB|RealTimeInference_q95,RegionB|RealTimeInference_q97,RegionB|RealTimeInference_q98,RegionB|RealTimeInference_q99,RegionB|RealTimeInference_actual,RegionB|BatchInference_q10,RegionB|BatchInference_q50,RegionB|BatchInference_q80,RegionB|BatchInference_q85,RegionB|BatchInference_q90,RegionB|BatchInference_q92,RegionB|BatchInference_q95,RegionB|BatchInference_q97,RegionB|BatchInference_q98,RegionB|BatchInference_q99,RegionB|BatchInference_actual,RegionB|AITraining_q10,RegionB|AITraining_q50,RegionB|AITraining_q80,RegionB|AITraining_q85,RegionB|AITraining_q90,RegionB|AITraining_q92,RegionB|AITraining_q95,RegionB|AITraining_q97,RegionB|AITraining_q98,RegionB|AITraining_q99,RegionB|AITraining_actual,RegionC|RealTimeInference_q10,RegionC|RealTimeInference_q50,RegionC|RealTimeInference_q80,RegionC|RealTimeInference_q85,RegionC|RealTimeInference_q90,RegionC|RealTimeInference_q92,RegionC|RealTimeInference_q95,RegionC|RealTimeInference_q97,RegionC|RealTimeInference_q98,RegionC|RealTimeInference_q99,RegionC|RealTimeInference_actual,RegionC|BatchInference_q10,RegionC|BatchInference_q50,RegionC|BatchInference_q80,RegionC|BatchInference_q85,RegionC|BatchInference_q90,RegionC|BatchInference_q92,RegionC|BatchInference_q95,RegionC|BatchInference_q97,RegionC|BatchInference_q98,RegionC|BatchInference_q99,RegionC|BatchInference_actual,RegionC|AITraining_q10,RegionC|AITraining_q50,RegionC|AITraining_q80,RegionC|AITraining_q85,RegionC|AITraining_q90,RegionC|AITraining_q92,RegionC|AITraining_q95,RegionC|AITraining_q97,RegionC|AITraining_q98,RegionC|AITraining_q99,RegionC|AITraining_actual,RegionD|RealTimeInference_q10,RegionD|RealTimeInference_q50,RegionD|RealTimeInference_q80,RegionD|RealTimeInference_q85,RegionD|RealTimeInference_q90,RegionD|RealTimeInference_q92,RegionD|RealTimeInference_q95,RegionD|RealTimeInference_q97,RegionD|RealTimeInference_q98,RegionD|RealTimeInference_q99,RegionD|RealTimeInference_actual,RegionD|BatchInference_q10,RegionD|BatchInference_q50,RegionD|BatchInference_q80,RegionD|BatchInference_q85,RegionD|BatchInference_q90,RegionD|BatchInference_q92,RegionD|BatchInference_q95,RegionD|BatchInference_q97,RegionD|BatchInference_q98,RegionD|BatchInference_q99,RegionD|BatchInference_actual,RegionD|AITraining_q10,RegionD|AITraining_q50,RegionD|AITraining_q80,RegionD|AITraining_q85,RegionD|AITraining_q90,RegionD|AITraining_q92,RegionD|AITraining_q95,RegionD|AITraining_q97,RegionD|AITraining_q98,RegionD|AITraining_q99,RegionD|AITraining_actual,RegionE|RealTimeInference_q10,RegionE|RealTimeInference_q50,RegionE|RealTimeInference_q80,RegionE|RealTimeInference_q85,RegionE|RealTimeInference_q90,RegionE|RealTimeInference_q92,RegionE|RealTimeInference_q95,RegionE|RealTimeInference_q97,RegionE|RealTimeInference_q98,RegionE|RealTimeInference_q99,RegionE|RealTimeInference_actual,RegionE|BatchInference_q10,RegionE|BatchInference_q50,RegionE|BatchInference_q80,RegionE|BatchInference_q85,RegionE|BatchInference_q90,RegionE|BatchInference_q92,RegionE|BatchInference_q95,RegionE|BatchInference_q97,RegionE|BatchInference_q98,RegionE|BatchInference_q99,RegionE|BatchInference_actual,RegionE|AITraining_q10,RegionE|AITraining_q50,RegionE|AITraining_q80,RegionE|AITraining_q85,RegionE|AITraining_q90,RegionE|AITraining_q92,RegionE|AITraining_q95,RegionE|AITraining_q97,RegionE|AITraining_q98,RegionE|AITraining_q99,RegionE|AITraining_actual,RegionF|RealTimeInference_q10,RegionF|RealTimeInference_q50,RegionF|RealTimeInference_q80,RegionF|RealTimeInference_q85,RegionF|RealTimeInference_q90,RegionF|RealTimeInference_q92,RegionF|RealTimeInference_q95,RegionF|RealTimeInference_q97,RegionF|RealTimeInference_q98,RegionF|RealTimeInference_q99,RegionF|RealTimeInference_actual,RegionF|BatchInference_q10,RegionF|BatchInference_q50,RegionF|BatchInference_q80,RegionF|BatchInference_q85,RegionF|BatchInference_q90,RegionF|BatchInference_q92,RegionF|BatchInference_q95,RegionF|BatchInference_q97,RegionF|BatchInference_q98,RegionF|BatchInference_q99,RegionF|BatchInference_actual,RegionF|AITraining_q10,RegionF|AITraining_q50,RegionF|AITraining_q80,RegionF|AITraining_q85,RegionF|AITraining_q90,RegionF|AITraining_q92,RegionF|AITraining_q95,RegionF|AITraining_q97,RegionF|AITraining_q98,RegionF|AITraining_q99,RegionF|AITraining_actual
1468,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,105.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,21.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,9.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,99.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,9.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,0.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,0.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,0.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,377.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,3.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,232.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,34.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,0.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,22.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1469,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,0.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,14.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,31.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,14.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,15.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,13.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,241.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,36.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,117.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,3.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,172.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,11.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1470,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,81.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,0.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,9.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,64.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,0.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,5.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,0.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,8.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,133.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,40.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,211.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,23.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,146.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,4.0
1471,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,21.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,17.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,25.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,5.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,34.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,4.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,56.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,195.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,8.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,245.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1472,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,10.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,16.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,9.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,19.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,10.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,0.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,242.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,44.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,180.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,44.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,111.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,21.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1473,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,25.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,23.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,11.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,28.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,13.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,0.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,17.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,0.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,123.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,13.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,1.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,379.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,0.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,10.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1474,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,105.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,5.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,1.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,0.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,13.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,0.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,22.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,217.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,50.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,9.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,0.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,6.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,294.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,55.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1475,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,34.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,10.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,11.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,10.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,23.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,6.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,267.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,18.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,6.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,77.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,0.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1476,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,0.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,39.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,57.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,4.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,95.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,42.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,26.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,141.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,25.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,183.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,56.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,1.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,40.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,29.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1477,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,51.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,26.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,120.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,0.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,4.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,18.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,5.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,3.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,293.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,29.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,116.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,13.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,0.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1478,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,0.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,0.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,9.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,0.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,16.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,5.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,4.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,0.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,13.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,87.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,20.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,114.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
1479,0.0,0.0,60.0,83.0,105.0,112.0,122.0,143.0,167.98000000000002,197.95999999999913,93.0,0.0,16.0,33.0,38.0,43.0,46.0,51.44999999999982,57.4699999999998,62.0,69.48999999999978,19.0,1.0,9.0,15.0,17.0,19.0,20.0,23.0,26.0,28.0,31.0,4.0,0.0,0.0,59.80000000000018,82.0,103.0,109.0,120.44999999999982,136.4099999999994,158.96000000000004,201.0,0.0,0.0,16.0,33.0,37.0,41.0,44.0,50.0,56.0,59.0,67.0,0.0,0.0,7.0,13.0,15.0,17.0,18.0,20.0,23.0,24.0,26.48999999999978,12.0,0.0,0.0,58.0,81.0,101.0,108.0,120.44999999999982,128.4699999999998,155.98000000000002,185.0,0.0,0.0,12.0,26.0,31.0,36.0,39.0,43.0,47.4699999999998,52.0,58.0,21.0,0.0,6.0,12.0,13.0,15.0,16.0,18.0,21.0,22.0,24.0,19.0,1.6000000000003638,150.5,270.0,300.0,339.0,359.0,411.0,441.0,485.0,543.0,144.0,0.0,17.0,33.0,37.0,43.0,46.0,52.0,58.0,62.98000000000002,68.48999999999978,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,0.0,0.0,108.0,202.0,226.0,261.9000000000001,279.0,316.0,355.0,385.96000000000004,422.4899999999998,161.0,0.0,9.0,22.0,26.0,32.0,35.0,40.0,44.0,47.0,52.0,15.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,7.980000000000018,10.0,0.0,0.0,106.0,205.0,230.0,269.0,283.9200000000001,325.0,359.0,382.0,423.46999999999935,29.0,0.0,7.0,22.0,23.0,30.0,33.0,37.0,43.0,46.0,54.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,7.0,8.0,0.0
