Hour,energy|RegionA|renewable_pred,energy|RegionA|renewable_actual,energy|RegionB|renewable_pred,energy|RegionB|renewable_actual,energy|RegionC|renewable_pred,energy|RegionC|renewable_actual,energy|RegionD|renewable_pred,energy|RegionD|renewable_actual,energy|RegionE|renewable_pred,energy|RegionE|renewable_actual,energy|RegionF|renewable_pred,energy|RegionF|renewable_actual,energy|RegionA|price_pred,energy|RegionA|price_actual,energy|RegionB|price_pred,energy|RegionB|price_actual,energy|RegionC|price_pred,energy|RegionC|price_actual,energy|RegionD|price_pred,energy|RegionD|price_actual,energy|RegionE|price_pred,energy|RegionE|price_actual,energy|RegionF|price_pred,energy|RegionF|price_actual,energy|RegionA|carbon_pred,energy|RegionA|carbon_actual,energy|RegionB|carbon_pred,energy|RegionB|carbon_actual,energy|RegionC|carbon_pred,energy|RegionC|carbon_actual,energy|RegionD|carbon_pred,energy|RegionD|carbon_actual,energy|RegionE|carbon_pred,energy|RegionE|carbon_actual,energy|RegionF|carbon_pred,energy|RegionF|carbon_actual,energy|RegionA|nonai_pred,energy|RegionA|nonai_actual,energy|RegionB|nonai_pred,energy|RegionB|nonai_actual,energy|RegionC|nonai_pred,energy|RegionC|nonai_actual,energy|RegionD|nonai_pred,energy|RegionD|nonai_actual,energy|RegionE|nonai_pred,energy|RegionE|nonai_actual,energy|RegionF|nonai_pred,energy|RegionF|nonai_actual
588,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,791.4825596811179,745.19,751.8471666440319,714.14,721.8370909406775,693.44,469.6492978894241,445.04,407.3145603967047,393.29,443.5448566600377,413.99,0.568587858678171,0.5721,0.5319448978909809,0.5352,0.5043767124121052,0.5075,0.38519466850102135,0.3875,0.20175593183519455,0.203,0.2385271495522605,0.2399,348.63983409041003,327.025,329.51494525367184,362.588667,320.3280357081045,322.05,251.47548642399153,207.832,230.9866035758712,307.889,245.292295404141,255.547333
589,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,790.9796667722646,744.79,750.9819728340441,713.75,721.5018502404681,693.06,469.36390615031223,444.8,407.09493722961935,393.08,443.3751859930905,413.77,0.5665021407947111,0.5697,0.5299473144241827,0.5329,0.5026683820756568,0.5054,0.3837556432750169,0.3859,0.20105450555351384,0.2022,0.23770591136732777,0.2389,333.1072963241235,325.208333,324.1849926296231,327.632333,301.3873164849515,291.29,188.4609336766211,183.840667,194.69446256257893,290.378,206.4951345569937,252.441333
590,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,790.7069119061206,744.38,750.8391170052786,713.37,721.1953840214668,692.69,469.28431512321214,444.56,406.90959656183236,392.87,443.21256381354203,413.55,0.5673084308691794,0.5707,0.530728596689523,0.5339,0.5033004152338296,0.5063,0.38440568879168374,0.3866,0.20132257224265848,0.2025,0.23807920146255915,0.2393,324.34976210617043,314.332667,298.80451955553536,298.147667,274.7766190947085,281.217,176.0105003977908,161.893667,159.41860885221638,291.373,193.2806198845632,248.287667
591,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,790.5158605491021,743.98,750.5998910020039,712.98,720.9947238526963,692.32,469.1035927139004,444.32,406.72032337654315,392.66,443.03961402392457,413.32,0.5717133034571227,0.575,0.5348775788606138,0.5379,0.5071616953598163,0.51,0.3873168428526239,0.3895,0.202818873970368,0.204,0.23984904959388986,0.2411,297.56846700184843,277.565,265.74703367469624,258.522,246.55624707321294,228.656667,131.5058516782587,138.819,139.3633945743787,250.15,181.08223359894572,238.352
592,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,790.0498804213071,743.58,750.2247843675276,712.6,720.5200604949814,691.95,468.8674587301109,444.09,406.4463977707948,392.45,442.8379033930921,413.1,0.5783532108844395,0.5822,0.5411696567709989,0.5446,0.5129969343963428,0.5164,0.39186073467778865,0.3944,0.2052672187324235,0.2066,0.2425188773959503,0.2441,269.4249785683588,247.566667,231.15509039734482,233.370667,216.76603391966609,210.804,112.8132428703642,134.070333,116.21480726563605,194.049333,164.43197623513268,212.936
593,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,1123.7182387455446,1077.62,1070.0116149261398,1032.72,1031.6729160978753,1002.79,667.4435735174327,643.58,582.4561387100196,568.75,627.6373556030626,598.68,0.5884233909751255,0.5917,0.5504734189324352,0.5536,0.5220390831446422,0.5249,0.3986078243044723,0.4009,0.20883216909927116,0.21,0.24670248757553553,0.2481,248.04096505291017,230.771333,214.40326838055105,206.731333,200.4062744235889,211.638,94.70297186611796,136.738,99.68710010235812,153.385333,151.24826965165875,163.006667
594,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1122.5243554673457,1077.05,1068.797204807,1032.17,1030.1977245621497,1002.26,666.6730221327928,643.24,581.6230382318067,568.44,626.9408089313072,598.36,0.6012212741284158,0.603,0.5623208072839424,0.5641,0.532953069644724,0.5349,0.40717070878044853,0.4085,0.21330908515879093,0.214,0.25214688022447995,0.2529,246.21452450827533,229.896333,202.73263553400665,191.658,203.31507680408467,192.062,110.57905778976888,140.655333,95.5003198324896,127.982667,136.5724132328802,184.141
595,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,1122.3170286174172,1076.48,1068.2221696732781,1031.63,1029.4716126629314,1001.73,666.3729037263693,642.9,581.2940185848515,568.14,626.6028121025911,598.05,0.6122516293387823,0.6152,0.5727745025477221,0.5755,0.5431518787331044,0.5457,0.4147966931871103,0.4167,0.21725068527778627,0.2183,0.25676570760254125,0.258,249.57755581217563,212.974,205.2269641389174,199.343667,203.80543050388647,191.09,99.97812667486488,163.6,100.07387021532371,132.456667,155.04239794359262,161.308
596,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1120.4730982899855,1075.92,1066.6487209856273,1031.09,1027.7890797800194,1001.21,665.5886873033312,642.56,580.3420801327013,567.85,625.704170587024,597.73,0.6249738699835079,0.6274,0.5845968994159473,0.5869,0.5543751787222554,0.5565,0.4233561627986041,0.425,0.221729505863126,0.2226,0.26204618950208813,0.2631,255.29744312068846,229.144667,220.89428629173972,229.206667,212.26282847328991,169.616,127.65804821624562,144.844667,116.47039188106984,162.751333,160.4988202298231,187.421
597,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1119.346389514212,1075.37,1065.7050286005497,1030.56,1026.5278275627743,1000.69,665.0526731592752,642.23,579.7266788880247,567.55,625.2245928832169,597.43,0.636141845855678,0.6387,0.5951125935598381,0.5975,0.5643378857420897,0.5666,0.4308906883283988,0.4326,0.22567316776535118,0.2266,0.26677238560836025,0.2678,277.21346984214966,248.215333,246.75034186837806,257.919,221.27684527411725,205.159,131.35616436595564,188.688,133.3950936856475,191.625,179.01335286576438,169.786667
598,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,714.7992502973442,667.13,677.8025667008372,639.33,650.0294266578272,620.8,423.8834959365935,398.42,366.4194392032246,352.1,400.9860452533539,370.63,0.6459525311619082,0.6483,0.6043522749167076,0.6065,0.5730104783237764,0.5751,0.4376180559532332,0.4392,0.22920196618872746,0.23,0.2709191973516163,0.2719,297.9817702936994,263.687333,273.58069315565405,235.236667,247.05216294124813,225.560667,163.43520236992907,168.426,169.1365402178378,258.011333,199.19478094574845,247.004
599,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,714.5133284664784,666.79,677.7077096221857,639.01,649.5719781441037,620.49,423.66345385996067,398.22,366.3571244088775,351.92,400.81996091779644,370.44,0.6530200368871373,0.6555,0.6109518711537264,0.6132,0.5794477348286369,0.5815,0.44248115815210803,0.4441,0.23176473531515832,0.2326,0.27389469392742727,0.2749,319.1520017809183,304.735333,286.4814019438369,279.246667,277.219240447053,276.360667,182.85185409493124,180.026,202.39033223712931,258.09,235.1332631550702,287.045333
600,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,529.0899860872097,481.33,500.79595213148673,461.28,477.32778913421356,447.91,313.218202962038,287.46,268.9083128116121,254.04,297.9476831872247,267.41,0.6576468333658082,0.6598,0.615256974642304,0.6173,0.5833641074285296,0.5853,0.44551830321650326,0.447,0.2333276205953602,0.2341,0.2758004585620344,0.2767,361.36779163606315,330.256,322.29628293860543,309.759333,315.22252341818665,301.561667,221.77977967056148,225.660667,219.99763589385952,312.276667,277.8448430673619,258.262667
601,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,529.0006119758406,481.1,500.7145214683237,461.05,477.007579038713,447.69,313.06467281556206,287.32,268.656088349732,253.91,297.85559244407,267.28,0.6585484014960218,0.6609,0.6160698143480307,0.6183,0.584181691230671,0.5863,0.4460869760731518,0.4477,0.23363837639485244,0.2345,0.27616471723506686,0.2772,388.27515084830026,362.074,345.0813136036151,362.547,336.9948182872287,357.474333,250.53194185634885,253.75,235.65808834270302,319.686333,275.69031490334044,271.585333
602,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,528.023228848059,480.87,499.69093982987476,460.83,476.19031766012085,447.48,312.56734074694305,287.19,268.17080949163494,253.79,297.3857582723083,267.15,0.6564778284889949,0.6586,0.6140127449616442,0.6161,0.582335521800674,0.5843,0.444679075639194,0.4462,0.23288691981569712,0.2337,0.2752281470317086,0.2762,408.29503641461395,386.580667,366.4189193165675,366.543,359.67424077535657,366.026333,266.9546260823824,300.300667,261.7547260543164,348.412667,295.15695547155104,321.398
603,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,528.016146688682,480.64,499.59712192203324,460.62,476.34153453302076,447.27,312.58341865599533,287.05,268.2010625488,253.67,297.426511835259,267.02,0.6509848138587923,0.6531,0.608925586890576,0.6109,0.5775802650968833,0.5793,0.4409999128235386,0.4424,0.23099045182524083,0.2317,0.2730376736200133,0.2739,419.95258329564285,381.118,363.179003336568,371.769,359.98700718915995,364.055667,302.58828817948023,276.464667,290.8163738407311,349.075,328.8629868411408,366.928
604,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,527.7596379136018,480.42,499.356588846627,460.41,476.0830370176967,447.06,312.39022439766364,286.92,268.0506828155217,253.56,297.2340527931008,266.9,0.6430159419785237,0.6446,0.601477531788024,0.603,0.5702362372124529,0.5718,0.43557761067845985,0.4367,0.22809158071950963,0.2287,0.269615247735175,0.2703,413.1078668649248,381.952,370.5609667377258,370.846667,356.4582971508325,378.760667,310.50701453182864,321.170333,296.5496334756441,362.034,349.19164245337214,404.306667
605,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,527.8099515994724,480.21,499.2072702815954,460.2,476.144507750096,446.86,312.36753614483297,286.79,268.07574743433605,253.44,297.3705451459001,266.78,0.6322263077339315,0.6338,0.5913807231711645,0.5929,0.5608584987391005,0.5622,0.4282418024469203,0.4293,0.22433617973502207,0.2249,0.2651420046642492,0.2658,413.82555317636906,380.265667,371.8115923282071,361.719,366.62541002046277,382.953333,340.46411615800366,377.253667,311.44661278992226,368.519,368.7640740228385,383.148667
606,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,527.276044793137,480.0,498.68378574557886,460.0,475.64323001437464,446.67,312.02125820001055,286.67,267.8310984063718,253.33,297.0192039489823,266.67,0.6199208351930415,0.6212,0.5799464579484069,0.5812,0.5499143987334127,0.5511,0.4198598200148329,0.4208,0.21991927820712803,0.2204,0.2599740000259704,0.2605,412.11686307401914,383.505333,362.70975853878593,364.241333,368.4480566400263,383.671667,354.85725664853686,336.61,320.62662285221427,399.979333,368.0366396255021,376.306667
607,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,782.8544397259292,738.15,743.4021208191856,707.39,713.1544123975792,686.89,464.4159803629218,440.84,402.47139496822354,389.58,438.9588924581911,410.08,0.6066065618193088,0.6079,0.5674590423126302,0.5687,0.537980073988009,0.5392,0.4108773888264612,0.4118,0.2151819520713993,0.2157,0.25437591885701527,0.2549,413.9265970361163,383.541667,367.20376890016496,367.838667,369.1536986437642,380.837,321.73080145931846,353.700333,336.015851485264,406.432667,355.66527980870995,424.261
608,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,783.2596690414402,737.85,743.730191504382,707.1,713.7621825363543,686.61,464.7610834750879,440.66,402.697714334403,389.42,439.0868306482905,409.92,0.594642565525709,0.5945,0.5558292802563256,0.5562,0.5275491523016101,0.5274,0.40292015388081254,0.4027,0.2109100178904331,0.211,0.24926680261308096,0.2493,413.10204549456887,382.96,367.90539786014193,367.616667,366.74307524818795,383.628,329.01238764290895,288.119333,334.6049394696327,372.28,363.17362155984534,410.893
609,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,783.9205176410004,737.56,744.2849990730645,706.82,714.4242276081243,686.34,465.11677542420506,440.48,403.0432838464602,389.27,439.4152649883268,409.75,0.5829167925556379,0.582,0.5450690666940751,0.5445,0.5160852070643822,0.5163,0.39457483724068365,0.3943,0.2066452375168008,0.2065,0.24444932692541804,0.2441,412.14379912522884,370.457667,365.9857369898299,371.374333,368.7978307542535,381.566333,293.4408487720514,290.165667,311.86602426847196,343.588,350.0701905019594,393.274667
610,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,783.4039214351408,737.27,743.7364003802452,706.55,714.0188595524538,686.07,464.8556562575125,440.32,402.8862108692506,389.12,439.11433131716063,409.6,0.5723914421986667,0.5713,0.5353442580089927,0.5344,0.5072710748605754,0.5068,0.38748697362950774,0.387,0.20304642731737385,0.2027,0.24011635546746757,0.2396,398.7946818057124,360.116667,370.6832765748401,353.217667,365.3695254868889,382.233,288.41299469126085,257.081333,269.6968886171627,348.130333,317.7752054123106,336.672
611,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,1089.78,782.8156295048474,737.0,743.184021931206,706.29,713.5762613963082,685.82,464.5285496983474,440.15,402.62314611907374,388.97,438.790039515664,409.45,0.563092645113444,0.5629,0.5267943620145568,0.5266,0.4994626750850067,0.4994,0.3814607165153689,0.3814,0.199740778224751,0.1998,0.2362660319551018,0.2361,373.17602874792664,335.06,347.7628010416042,341.141333,359.1454281444971,368.34,230.38829379923294,290.185,249.09249760539936,320.99,282.14042105353354,268.946667
612,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,1059.81,782.3949453174079,736.74,742.7594545761145,706.05,713.2215784547373,685.58,464.3347273561104,440.0,402.3953335383154,388.84,438.6274295423751,409.3,0.5571519780687376,0.5575,0.5213516391815503,0.5216,0.494519695667605,0.4946,0.37773582726959604,0.3777,0.1978122841867171,0.1978,0.2337889704234594,0.2338,344.3736685644284,357.299333,324.79850373559816,322.756,328.84258227920174,333.815333,240.3511369769572,254.438,224.10986676101155,253.348333,222.8427872320012,205.96
613,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,1012.1300000000001,1012.13,782.1255674868768,736.5,742.5279271558312,705.81,713.0825814087314,685.35,464.19746970488626,439.85,402.2328550506459,388.71,438.45768675395493,409.16,0.5548354038726081,0.5554,0.5190096782540444,0.5196,0.49217931745457016,0.4927,0.37585354433740087,0.3763,0.19687891950002148,0.1971,0.2327276498811468,0.2329,342.25821382704515,320.456,308.2291971207333,294.097667,306.6795610369582,298.468,202.2944272793963,265.759,190.93853574485078,208.243333,185.10251756409332,205.993
614,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,781.8351251387999,736.26,742.2963844856141,705.58,712.990017179318,685.13,464.04930910114484,439.71,402.10590673547256,388.58,438.33464793958103,409.03,0.5562555688981383,0.5567,0.5204044331745472,0.5208,0.4934324782565761,0.4939,0.376776857397367,0.3771,0.1973777253900836,0.1975,0.23332465012112658,0.2335,326.5463817219735,305.611667,284.31995902652886,295.087333,277.90920255494075,290.016,173.5993563000526,214.317,159.5587511927847,188.811,187.99227940018915,200.659667
615,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,877.65,781.5567416510548,736.04,742.0385943123739,705.37,712.7364787038447,684.92,463.88269585746565,439.58,401.98818259625295,388.46,438.17903312798774,408.91,0.5603059989763128,0.5613,0.524497907721144,0.5251,0.49726350986007284,0.4979,0.3797234284070178,0.3802,0.1989519779907366,0.1992,0.23508697071908008,0.2354,296.092598180197,269.726667,263.3550576130044,281.964667,252.73788891720704,259.247333,145.5525989493625,201.628333,140.15574777729898,170.521333,174.8869902629688,175.860667
616,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,781.4390930566996,735.82,741.9157442286144,705.17,712.5575291848841,684.73,463.83455353537295,439.45,401.94288973544,388.35,438.07417048610375,408.79,0.5685716674504288,0.5688,0.5319204704157614,0.5321,0.5044285461874507,0.5046,0.3851528145892259,0.3853,0.20172334021660526,0.2018,0.2384059899648445,0.2385,268.4944731034194,245.516667,240.16251795583204,222.131,223.36126323264483,241.202,131.61106438114734,155.032,115.02157787988129,152.94,148.43126922676672,152.29
617,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,722.35,1110.273493732093,1066.66,1057.4602810210981,1022.21,1019.0315824447213,992.59,659.7708669051735,637.03,575.5519018788762,562.96,620.2954198827144,592.59,0.5785323007117916,0.5788,0.5410602482701373,0.5414,0.5130744840368123,0.5134,0.3918086116226224,0.3921,0.2052746138971409,0.2054,0.24255664577151878,0.2427,247.60939554839885,232.728,211.71069998535125,220.592667,207.820922504662,196.366,106.3488735526241,177.928333,105.49005377727032,165.906,122.51943777566048,160.898
618,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,1109.775440437521,1066.39,1057.0361661809306,1021.96,1018.3198449324949,992.34,659.4480335453868,636.87,575.1610496808112,562.82,620.1512262376914,592.44,0.5904415587091264,0.5904,0.5523195635836909,0.5523,0.5237178615934734,0.5237,0.400105090378877,0.4,0.20948175468410843,0.2095,0.24772299507387086,0.2476,245.25007006275496,205.889333,209.19503610504287,211.551333,198.5467679103635,205.169333,126.72248654704424,118.683333,91.54546722511151,166.694,124.92791132271282,171.834
619,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,587.87,1109.9575362335256,1066.14,1056.7593220145618,1021.72,1017.918014146512,992.1,659.575002695178,636.72,575.0931925265711,562.69,620.1394375093337,592.3,0.6041388686652601,0.603,0.5650527336533053,0.5641,0.5352856968135247,0.5349,0.40903874714266736,0.4085,0.21444148546834613,0.214,0.25340319192912725,0.2529,243.63061152986825,228.856667,212.50200873386493,185.998,205.27953146265313,233.489,123.69618278052036,152.805,102.21592289508051,198.935667,140.01914232963145,185.215333
620,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,540.19,1108.7950400100028,1065.91,1055.7463134520954,1021.5,1016.9495593002141,991.89,658.940200299593,636.59,574.5555206943352,562.56,619.5472760190416,592.17,0.6162096098154035,0.6155,0.5764688230746142,0.5758,0.546780204491673,0.546,0.41754439926151454,0.417,0.21871546762672564,0.2184,0.2583859363890425,0.2581,259.1023109337144,219.034,218.90792887626333,235.921667,224.21670176927475,216.962,151.2790560793382,164.25,123.0836375528138,191.102,165.87655654021705,209.208333
621,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,510.22,1108.0679513224538,1065.7,1055.1577000450939,1021.3,1016.127496799159,991.7,658.5510814874349,636.46,574.063932856204,562.45,619.266540436653,592.06,0.6279737640047263,0.6272,0.5876212959000177,0.5868,0.5570834825133534,0.5564,0.42539879890128024,0.4249,0.22287455434498837,0.2226,0.2633686262222138,0.263,275.7226902604082,221.182667,248.37145440179918,242.482667,237.9241308314671,248.076667,166.7666320080832,154.254,144.58429908443443,235.291333,180.24629644936167,252.783333
