TaskID,Region,Hour,GPU_Demand
4903,RegionE,1780,127
4903,RegionE,1781,127
4904,RegionE,267,52
4904,RegionE,268,52
4904,RegionE,269,52
4904,RegionE,270,52
4904,RegionE,271,52
4905,RegionC,591,6
4905,RegionC,592,6
4905,RegionC,593,6
4905,RegionC,594,6
4905,RegionC,595,6
4905,RegionC,596,6
4906,RegionA,776,6
4906,RegionA,777,6
4906,RegionA,778,6
4906,RegionA,779,6
4907,RegionA,2181,6
4907,RegionA,2182,6
4907,RegionA,2183,6
4907,RegionA,2184,6
4907,RegionA,2185,6
4908,RegionB,1532,23
4908,RegionB,1533,23
4908,RegionB,1534,23
4908,RegionB,1535,23
4908,RegionB,1536,23
4908,RegionB,1537,23
4909,RegionC,1759,15
4909,RegionC,1760,15
4909,RegionC,1761,15
4910,RegionE,1001,41
4911,RegionC,774,4
4911,RegionC,775,4
4911,RegionC,776,4
4911,RegionC,777,4
4911,RegionC,778,4
4912,RegionF,1204,55
4912,RegionF,1205,55
4912,RegionF,1206,55
4913,RegionA,1342,3
4913,RegionA,1343,3
4913,RegionA,1344,3
4913,RegionA,1345,3
4913,RegionA,1346,3
4914,RegionA,218,4
4915,RegionD,1147,36
4915,RegionD,1148,36
4916,RegionB,2081,1
4916,RegionB,2082,1
4916,RegionB,2083,1
4916,RegionB,2084,1
4916,RegionB,2085,1
4917,RegionE,2002,105
4918,RegionC,333,1
4918,RegionC,334,1
4918,RegionC,335,1
4918,RegionC,336,1
4918,RegionC,337,1
4918,RegionC,338,1
4919,RegionA,265,7
4920,RegionA,2083,3
4921,RegionB,2085,8
4922,RegionC,2042,19
4922,RegionC,2043,19
4923,RegionE,1901,63
4923,RegionE,1902,63
4923,RegionE,1903,63
4923,RegionE,1904,63
4924,RegionC,1318,3
4924,RegionC,1319,3
4924,RegionC,1320,3
4924,RegionC,1321,3
4924,RegionC,1322,3
4924,RegionC,1323,3
4924,RegionC,1324,3
4925,RegionF,1531,95
4926,RegionB,1979,80
4926,RegionB,1980,80
4926,RegionB,1981,80
4926,RegionB,1982,80
4926,RegionB,1983,80
4926,RegionB,1984,80
4927,RegionD,2026,60
4927,RegionD,2027,60
4927,RegionD,2028,60
4927,RegionD,2029,60
4928,RegionB,1099,6
4928,RegionB,1100,6
4928,RegionB,1101,6
4928,RegionB,1102,6
4928,RegionB,1103,6
4929,RegionE,1642,88
4929,RegionE,1643,88
4929,RegionE,1644,88
4929,RegionE,1645,88
4929,RegionE,1646,88
4929,RegionE,1647,88
4930,RegionE,2391,50
4930,RegionE,2392,50
4930,RegionE,2393,50
4930,RegionE,2394,50
4930,RegionE,2395,50
4930,RegionE,2396,50
4931,RegionF,149,126
4931,RegionF,150,126
4931,RegionF,151,126
4931,RegionF,152,126
4931,RegionF,153,126
4932,RegionA,899,7
4932,RegionA,900,7
4932,RegionA,901,7
4932,RegionA,902,7
4932,RegionA,903,7
4932,RegionA,904,7
4933,RegionA,1851,4
4933,RegionA,1852,4
4933,RegionA,1853,4
4933,RegionA,1854,4
4933,RegionA,1855,4
4934,RegionA,1621,5
4935,RegionB,1253,4
4935,RegionB,1254,4
4935,RegionB,1255,4
4935,RegionB,1256,4
4935,RegionB,1257,4
4935,RegionB,1258,4
4936,RegionD,1544,9
4936,RegionD,1545,9
4937,RegionF,643,54
4937,RegionF,644,54
4937,RegionF,645,54
4938,RegionF,1042,8
4938,RegionF,1043,8
4939,RegionB,347,69
4940,RegionA,344,1
4940,RegionA,345,1
4940,RegionA,346,1
4940,RegionA,347,1
4940,RegionA,348,1
4940,RegionA,349,1
4940,RegionA,350,1
4941,RegionB,1820,9
4942,RegionE,1440,93
4942,RegionE,1441,93
4942,RegionE,1442,93
4942,RegionE,1443,93
4942,RegionE,1444,93
4942,RegionE,1445,93
4942,RegionE,1446,93
4943,RegionC,2391,4
4943,RegionC,2392,4
4943,RegionC,2393,4
4944,RegionC,1905,5
4944,RegionC,1906,5
4944,RegionC,1907,5
4944,RegionC,1908,5
4944,RegionC,1909,5
4945,RegionF,1377,97
4945,RegionF,1378,97
4945,RegionF,1379,97
4945,RegionF,1380,97
4946,RegionA,1847,14
4947,RegionB,1771,19
4947,RegionB,1772,19
4947,RegionB,1773,19
4948,RegionC,1505,13
4949,RegionD,1298,10
4949,RegionD,1299,10
4950,RegionE,1566,16
4951,RegionD,735,4
4951,RegionD,736,4
4951,RegionD,737,4
4951,RegionD,738,4
4951,RegionD,739,4
4951,RegionD,740,4
4951,RegionD,741,4
4952,RegionA,957,5
4952,RegionA,958,5
4953,RegionB,310,23
4954,RegionB,337,14
4954,RegionB,338,14
4954,RegionB,339,14
4954,RegionB,340,14
4954,RegionB,341,14
4955,RegionC,2055,22
4955,RegionC,2056,22
4955,RegionC,2057,22
4955,RegionC,2058,22
4955,RegionC,2059,22
4955,RegionC,2060,22
4956,RegionE,2239,93
4956,RegionE,2240,93
4956,RegionE,2241,93
4956,RegionE,2242,93
4956,RegionE,2243,93
4957,RegionF,320,118
4957,RegionF,321,118
4958,RegionF,932,22
4958,RegionF,933,22
4958,RegionF,934,22
4958,RegionF,935,22
4958,RegionF,936,22
4958,RegionF,937,22
4958,RegionF,938,22
4959,RegionA,485,4
4959,RegionA,486,4
4959,RegionA,487,4
4959,RegionA,488,4
4959,RegionA,489,4
4960,RegionA,1475,2
4960,RegionA,1476,2
4960,RegionA,1477,2
4960,RegionA,1478,2
4961,RegionB,2236,5
4961,RegionB,2237,5
4961,RegionB,2238,5
4961,RegionB,2239,5
4961,RegionB,2240,5
4961,RegionB,2241,5
4961,RegionB,2242,5
4962,RegionB,1367,6
4962,RegionB,1368,6
4963,RegionC,1348,4
4964,RegionF,1239,18
4964,RegionF,1240,18
4964,RegionF,1241,18
4965,RegionA,1124,65
4965,RegionA,1125,65
4966,RegionA,564,5
4966,RegionA,565,5
4967,RegionD,2224,121
4967,RegionD,2225,121
4967,RegionD,2226,121
4967,RegionD,2227,121
4967,RegionD,2228,121
4967,RegionD,2229,121
4968,RegionC,34,18
4969,RegionD,1154,20
4969,RegionD,1155,20
4969,RegionD,1156,20
4969,RegionD,1157,20
4969,RegionD,1158,20
4970,RegionE,1654,15
4970,RegionE,1655,15
4970,RegionE,1656,15
4970,RegionE,1657,15
4970,RegionE,1658,15
4971,RegionF,2375,7
4971,RegionF,2376,7
4971,RegionF,2377,7
4971,RegionF,2378,7
4972,RegionC,48,74
4972,RegionC,49,74
4972,RegionC,50,74
4973,RegionB,2099,4
4973,RegionB,2100,4
4974,RegionB,1628,2
4974,RegionB,1629,2
4974,RegionB,1630,2
4974,RegionB,1631,2
4975,RegionB,929,6
4975,RegionB,930,6
4975,RegionB,931,6
4975,RegionB,932,6
4975,RegionB,933,6
4975,RegionB,934,6
4975,RegionB,935,6
4976,RegionE,859,33
4976,RegionE,860,33
4976,RegionE,861,33
4976,RegionE,862,33
4977,RegionE,957,13
4977,RegionE,958,13
4977,RegionE,959,13
4977,RegionE,960,13
4978,RegionA,2263,77
4978,RegionA,2264,77
4978,RegionA,2265,77
4979,RegionA,1889,6
4979,RegionA,1890,6
4979,RegionA,1891,6
4980,RegionB,351,16
4980,RegionB,352,16
4980,RegionB,353,16
4980,RegionB,354,16
4980,RegionB,355,16
4980,RegionB,356,16
4981,RegionC,769,7
4982,RegionD,1710,16
4982,RegionD,1711,16
4983,RegionC,1796,6
4983,RegionC,1797,6
4983,RegionC,1798,6
4983,RegionC,1799,6
4983,RegionC,1800,6
4983,RegionC,1801,6
4984,RegionF,2287,9
4984,RegionF,2288,9
4984,RegionF,2289,9
4984,RegionF,2290,9
4985,RegionA,1534,6
4985,RegionA,1535,6
4985,RegionA,1536,6
4985,RegionA,1537,6
4985,RegionA,1538,6
4985,RegionA,1539,6
4985,RegionA,1540,6
4986,RegionA,2365,5
4986,RegionA,2366,5
4986,RegionA,2367,5
4986,RegionA,2368,5
4986,RegionA,2369,5
4986,RegionA,2370,5
4986,RegionA,2371,5
4987,RegionB,1251,3
4987,RegionB,1252,3
4988,RegionE,39,24
4988,RegionE,40,24
4988,RegionE,41,24
4988,RegionE,42,24
4988,RegionE,43,24
4988,RegionE,44,24
4989,RegionD,1452,5
4989,RegionD,1453,5
4989,RegionD,1454,5
4989,RegionD,1455,5
4989,RegionD,1456,5
4989,RegionD,1457,5
4989,RegionD,1458,5
4990,RegionE,923,18
4990,RegionE,924,18
4990,RegionE,925,18
4990,RegionE,926,18
4990,RegionE,927,18
4990,RegionE,928,18
4990,RegionE,929,18
4991,RegionA,1743,22
4991,RegionA,1744,22
4991,RegionA,1745,22
4992,RegionD,1652,54
4993,RegionD,2202,60
4993,RegionD,2203,60
4993,RegionD,2204,60
4993,RegionD,2205,60
4993,RegionD,2206,60
4994,RegionC,1335,14
4994,RegionC,1336,14
4994,RegionC,1337,14
4994,RegionC,1338,14
4995,RegionE,95,49
4995,RegionE,96,49
4995,RegionE,97,49
4995,RegionE,98,49
4995,RegionE,99,49
4995,RegionE,100,49
4995,RegionE,101,49
4996,RegionF,131,77
4996,RegionF,132,77
4996,RegionF,133,77
4996,RegionF,134,77
4996,RegionF,135,77
4997,RegionD,629,1
4998,RegionA,2327,18
4998,RegionA,2328,18
4998,RegionA,2329,18
4998,RegionA,2330,18
4999,RegionD,2350,28
4999,RegionD,2351,28
4999,RegionD,2352,28
4999,RegionD,2353,28
4999,RegionD,2354,28
4999,RegionD,2355,28
4999,RegionD,2356,28
5000,RegionB,1561,6
5000,RegionB,1562,6
5000,RegionB,1563,6
5000,RegionB,1564,6
5001,RegionB,1600,6
5001,RegionB,1601,6
5001,RegionB,1602,6
5001,RegionB,1603,6
5001,RegionB,1604,6
5001,RegionB,1605,6
5001,RegionB,1606,6
5002,RegionC,2189,4
5002,RegionC,2190,4
5002,RegionC,2191,4
5002,RegionC,2192,4
5002,RegionC,2193,4
5003,RegionE,771,8
5003,RegionE,772,8
5004,RegionF,444,14
5004,RegionF,445,14
5005,RegionA,2332,13
5005,RegionA,2333,13
5005,RegionA,2334,13
5005,RegionA,2335,13
5005,RegionA,2336,13
5006,RegionB,1247,9
5006,RegionB,1248,9
5006,RegionB,1249,9
5006,RegionB,1250,9
5007,RegionB,702,3
5007,RegionB,703,3
5007,RegionB,704,3
5007,RegionB,705,3
5007,RegionB,706,3
5007,RegionB,707,3
5008,RegionB,2264,1
5008,RegionB,2265,1
5008,RegionB,2266,1
5008,RegionB,2267,1
5009,RegionC,131,2
5009,RegionC,132,2
5009,RegionC,133,2
5009,RegionC,134,2
5009,RegionC,135,2
5010,RegionF,2001,81
5010,RegionF,2002,81
5010,RegionF,2003,81
5010,RegionF,2004,81
5010,RegionF,2005,81
5010,RegionF,2006,81
5010,RegionF,2007,81
5011,RegionA,764,3
5011,RegionA,765,3
5011,RegionA,766,3
5011,RegionA,767,3
5011,RegionA,768,3
5012,RegionA,284,5
5012,RegionA,285,5
5012,RegionA,286,5
5012,RegionA,287,5
5012,RegionA,288,5
5013,RegionB,1162,4
5013,RegionB,1163,4
5014,RegionB,954,6
5015,RegionD,2147,18
5015,RegionD,2148,18
5015,RegionD,2149,18
5015,RegionD,2150,18
5015,RegionD,2151,18
5016,RegionC,1862,2
5016,RegionC,1863,2
5016,RegionC,1864,2
5016,RegionC,1865,2
5016,RegionC,1866,2
5017,RegionE,1509,5
5017,RegionE,1510,5
5017,RegionE,1511,5
5017,RegionE,1512,5
5017,RegionE,1513,5
5017,RegionE,1514,5
5018,RegionC,45,21
5018,RegionC,46,21
5018,RegionC,47,21
5018,RegionC,48,21
5018,RegionC,49,21
5018,RegionC,50,21
5019,RegionA,1338,4
5019,RegionA,1339,4
5019,RegionA,1340,4
5019,RegionA,1341,4
5019,RegionA,1342,4
5020,RegionC,1601,20
5021,RegionB,453,3
5021,RegionB,454,3
5021,RegionB,455,3
5021,RegionB,456,3
5021,RegionB,457,3
5021,RegionB,458,3
5022,RegionC,2197,6
5022,RegionC,2198,6
5022,RegionC,2199,6
5022,RegionC,2200,6
5022,RegionC,2201,6
5022,RegionC,2202,6
5023,RegionE,1958,9
5023,RegionE,1959,9
5023,RegionE,1960,9
5023,RegionE,1961,9
5023,RegionE,1962,9
5023,RegionE,1963,9
5024,RegionA,281,41
5024,RegionA,282,41
5024,RegionA,283,41
5024,RegionA,284,41
5025,RegionA,845,5
5025,RegionA,846,5
5026,RegionA,842,6
5026,RegionA,843,6
5027,RegionC,1770,23
5027,RegionC,1771,23
5028,RegionE,1944,38
5028,RegionE,1945,38
5028,RegionE,1946,38
5028,RegionE,1947,38
5028,RegionE,1948,38
5028,RegionE,1949,38
5029,RegionC,2355,4
5029,RegionC,2356,4
5029,RegionC,2357,4
5029,RegionC,2358,4
5029,RegionC,2359,4
5030,RegionF,831,16
5030,RegionF,832,16
5030,RegionF,833,16
5030,RegionF,834,16
5031,RegionB,1879,93
5031,RegionB,1880,93
5031,RegionB,1881,93
5031,RegionB,1882,93
5031,RegionB,1883,93
5031,RegionB,1884,93
5031,RegionB,1885,93
5032,RegionB,826,4
5032,RegionB,827,4
5032,RegionB,828,4
5032,RegionB,829,4
5032,RegionB,830,4
5033,RegionB,584,3
5033,RegionB,585,3
5033,RegionB,586,3
5033,RegionB,587,3
5034,RegionD,262,16
5034,RegionD,263,16
5034,RegionD,264,16
5034,RegionD,265,16
5034,RegionD,266,16
5034,RegionD,267,16
5035,RegionD,1011,17
5036,RegionF,1347,66
5036,RegionF,1348,66
5036,RegionF,1349,66
5036,RegionF,1350,66
5036,RegionF,1351,66
5036,RegionF,1352,66
5037,RegionA,2010,122
5037,RegionA,2011,122
5037,RegionA,2012,122
5037,RegionA,2013,122
5037,RegionA,2014,122
5037,RegionA,2015,122
5037,RegionA,2016,122
5038,RegionA,1895,18
5038,RegionA,1896,18
5038,RegionA,1897,18
5038,RegionA,1898,18
5038,RegionA,1899,18
5038,RegionA,1900,18
5038,RegionA,1901,18
5039,RegionD,160,67
5039,RegionD,161,67
5039,RegionD,162,67
5040,RegionD,373,101
5041,RegionD,1869,15
5042,RegionE,1218,17
5042,RegionE,1219,17
5043,RegionF,717,12
5043,RegionF,718,12
5043,RegionF,719,12
5043,RegionF,720,12
5044,RegionA,1020,11
5044,RegionA,1021,11
5044,RegionA,1022,11
5044,RegionA,1023,11
5045,RegionA,1769,5
5045,RegionA,1770,5
5045,RegionA,1771,5
5045,RegionA,1772,5
5045,RegionA,1773,5
5045,RegionA,1774,5
5046,RegionB,1575,22
5046,RegionB,1576,22
5046,RegionB,1577,22
5046,RegionB,1578,22
5046,RegionB,1579,22
5046,RegionB,1580,22
5047,RegionE,751,115
5047,RegionE,752,115
5047,RegionE,753,115
5047,RegionE,754,115
5047,RegionE,755,115
5047,RegionE,756,115
5048,RegionE,2329,29
5048,RegionE,2330,29
5048,RegionE,2331,29
5048,RegionE,2332,29
5048,RegionE,2333,29
5049,RegionC,1611,2
5049,RegionC,1612,2
5049,RegionC,1613,2
5049,RegionC,1614,2
5049,RegionC,1615,2
5050,RegionF,178,87
5050,RegionF,179,87
5050,RegionF,180,87
5050,RegionF,181,87
5051,RegionA,646,2
5051,RegionA,647,2
5051,RegionA,648,2
5051,RegionA,649,2
5051,RegionA,650,2
5051,RegionA,651,2
5052,RegionB,2202,9
5052,RegionB,2203,9
5053,RegionC,273,7
5053,RegionC,274,7
5054,RegionE,889,18
5054,RegionE,890,18
5054,RegionE,891,18
5054,RegionE,892,18
5054,RegionE,893,18
5055,RegionE,1684,8
5055,RegionE,1685,8
5055,RegionE,1686,8
5055,RegionE,1687,8
5055,RegionE,1688,8
5056,RegionF,496,33
5056,RegionF,497,33
5056,RegionF,498,33
5056,RegionF,499,33
5057,RegionA,313,14
5057,RegionA,314,14
5057,RegionA,315,14
5057,RegionA,316,14
5057,RegionA,317,14
5058,RegionA,2066,3
5059,RegionB,1679,7
5059,RegionB,1680,7
5059,RegionB,1681,7
5059,RegionB,1682,7
5060,RegionC,675,19
5060,RegionC,676,19
5060,RegionC,677,19
5060,RegionC,678,19
5060,RegionC,679,19
5060,RegionC,680,19
5061,RegionD,849,17
5061,RegionD,850,17
5061,RegionD,851,17
5061,RegionD,852,17
5062,RegionF,182,120
5062,RegionF,183,120
5062,RegionF,184,120
5063,RegionF,109,21
5063,RegionF,110,21
5063,RegionF,111,21
5064,RegionA,1891,3
5064,RegionA,1892,3
5064,RegionA,1893,3
5064,RegionA,1894,3
5065,RegionB,1407,9
5065,RegionB,1408,9
5065,RegionB,1409,9
5065,RegionB,1410,9
5065,RegionB,1411,9
5065,RegionB,1412,9
5066,RegionD,1635,16
5066,RegionD,1636,16
5066,RegionD,1637,16
5066,RegionD,1638,16
5066,RegionD,1639,16
5067,RegionB,1624,1
5067,RegionB,1625,1
5067,RegionB,1626,1
5067,RegionB,1627,1
5068,RegionC,43,3
5068,RegionC,44,3
5068,RegionC,45,3
5069,RegionF,469,12
5069,RegionF,470,12
5069,RegionF,471,12
5069,RegionF,472,12
5069,RegionF,473,12
5069,RegionF,474,12
5070,RegionA,559,90
5071,RegionA,1901,9
5071,RegionA,1902,9
5071,RegionA,1903,9
5071,RegionA,1904,9
5071,RegionA,1905,9
5071,RegionA,1906,9
5071,RegionA,1907,9
5072,RegionB,1889,11
5072,RegionB,1890,11
5073,RegionB,338,2
5073,RegionB,339,2
5073,RegionB,340,2
5074,RegionE,992,34
5074,RegionE,993,34
5074,RegionE,994,34
5074,RegionE,995,34
5075,RegionF,1792,55
5075,RegionF,1793,55
5076,RegionE,1928,4
5076,RegionE,1929,4
5076,RegionE,1930,4
5076,RegionE,1931,4
5076,RegionE,1932,4
5076,RegionE,1933,4
5077,RegionA,660,23
5077,RegionA,661,23
5077,RegionA,662,23
5077,RegionA,663,23
5077,RegionA,664,23
5077,RegionA,665,23
5077,RegionA,666,23
5078,RegionA,73,4
5078,RegionA,74,4
5079,RegionD,411,51
5080,RegionB,1204,1
5080,RegionB,1205,1
5080,RegionB,1206,1
5081,RegionC,2189,4
5081,RegionC,2190,4
5081,RegionC,2191,4
5081,RegionC,2192,4
5081,RegionC,2193,4
5081,RegionC,2194,4
5082,RegionF,1600,47
5082,RegionF,1601,47
5082,RegionF,1602,47
5082,RegionF,1603,47
5082,RegionF,1604,47
5083,RegionA,317,6
5083,RegionA,318,6
5083,RegionA,319,6
5084,RegionD,45,75
5084,RegionD,46,75
5084,RegionD,47,75
5084,RegionD,48,75
5084,RegionD,49,75
5085,RegionD,1119,20
5085,RegionD,1120,20
5085,RegionD,1121,20
5086,RegionB,1804,1
5086,RegionB,1805,1
5086,RegionB,1806,1
5086,RegionB,1807,1
5087,RegionD,728,7
5087,RegionD,729,7
5087,RegionD,730,7
5087,RegionD,731,7
5088,RegionC,141,4
5088,RegionC,142,4
5088,RegionC,143,4
5088,RegionC,144,4
5089,RegionF,2180,114
5089,RegionF,2181,114
5089,RegionF,2182,114
5090,RegionA,1810,2
5090,RegionA,1811,2
5090,RegionA,1812,2
5090,RegionA,1813,2
5091,RegionD,195,58
5091,RegionD,196,58
5091,RegionD,197,58
5092,RegionD,2141,97
5092,RegionD,2142,97
5092,RegionD,2143,97
5092,RegionD,2144,97
5093,RegionE,421,42
5093,RegionE,422,42
5094,RegionD,1262,8
5094,RegionD,1263,8
5095,RegionE,214,15
5095,RegionE,215,15
5096,RegionA,19,105
5096,RegionA,20,105
5096,RegionA,21,105
5096,RegionA,22,105
5096,RegionA,23,105
5096,RegionA,24,105
5096,RegionA,25,105
5097,RegionA,1545,4
5097,RegionA,1546,4
5098,RegionA,1022,5
5098,RegionA,1023,5
5098,RegionA,1024,5
5098,RegionA,1025,5
5098,RegionA,1026,5
5098,RegionA,1027,5
5098,RegionA,1028,5
5099,RegionC,977,19
5099,RegionC,978,19
5099,RegionC,979,19
5100,RegionB,374,4
5101,RegionC,1727,2
5102,RegionD,59,1
5102,RegionD,60,1
5103,RegionA,787,18
5103,RegionA,788,18
5103,RegionA,789,18
5103,RegionA,790,18
5103,RegionA,791,18
5104,RegionD,258,80
5104,RegionD,259,80
5105,RegionB,395,6
5105,RegionB,396,6
5105,RegionB,397,6
5105,RegionB,398,6
5105,RegionB,399,6
5105,RegionB,400,6
5106,RegionE,687,31
5106,RegionE,688,31
5107,RegionE,684,79
5107,RegionE,685,79
5107,RegionE,686,79
5107,RegionE,687,79
5107,RegionE,688,79
5107,RegionE,689,79
5108,RegionC,1702,3
5108,RegionC,1703,3
5108,RegionC,1704,3
5108,RegionC,1705,3
5109,RegionF,441,61
5109,RegionF,442,61
5110,RegionA,1321,15
5110,RegionA,1322,15
5110,RegionA,1323,15
5110,RegionA,1324,15
5110,RegionA,1325,15
5110,RegionA,1326,15
5111,RegionD,776,96
5111,RegionD,777,96
5111,RegionD,778,96
5112,RegionD,848,70
5112,RegionD,849,70
5112,RegionD,850,70
5112,RegionD,851,70
5113,RegionE,1618,107
5113,RegionE,1619,107
5113,RegionE,1620,107
5113,RegionE,1621,107
5113,RegionE,1622,107
5113,RegionE,1623,107
5114,RegionE,494,15
5115,RegionD,875,7
5115,RegionD,876,7
5115,RegionD,877,7
5116,RegionA,1460,6
5116,RegionA,1461,6
5116,RegionA,1462,6
5117,RegionB,711,16
5117,RegionB,712,16
5117,RegionB,713,16
5117,RegionB,714,16
5117,RegionB,715,16
5117,RegionB,716,16
5117,RegionB,717,16
5118,RegionB,1647,1
5118,RegionB,1648,1
5118,RegionB,1649,1
5118,RegionB,1650,1
5118,RegionB,1651,1
5119,RegionE,1295,105
5119,RegionE,1296,105
5120,RegionC,1594,1
5120,RegionC,1595,1
5120,RegionC,1596,1
5121,RegionC,1879,5
5121,RegionC,1880,5
5121,RegionC,1881,5
5121,RegionC,1882,5
5122,RegionF,270,5
5122,RegionF,271,5
5122,RegionF,272,5
5122,RegionF,273,5
5122,RegionF,274,5
5122,RegionF,275,5
5123,RegionC,1140,122
5124,RegionD,1511,72
5124,RegionD,1512,72
5124,RegionD,1513,72
5124,RegionD,1514,72
5124,RegionD,1515,72
5125,RegionB,275,6
5125,RegionB,276,6
5125,RegionB,277,6
5125,RegionB,278,6
5126,RegionB,1683,1
5126,RegionB,1684,1
5126,RegionB,1685,1
5126,RegionB,1686,1
5126,RegionB,1687,1
5127,RegionD,2046,5
5127,RegionD,2047,5
5128,RegionC,2196,2
5128,RegionC,2197,2
5128,RegionC,2198,2
5128,RegionC,2199,2
5128,RegionC,2200,2
5128,RegionC,2201,2
5129,RegionA,702,63
5129,RegionA,703,63
5129,RegionA,704,63
5130,RegionA,388,23
5130,RegionA,389,23
5131,RegionD,1328,63
5131,RegionD,1329,63
5131,RegionD,1330,63
5131,RegionD,1331,63
5131,RegionD,1332,63
5131,RegionD,1333,63
5132,RegionD,1591,76
5132,RegionD,1592,76
5132,RegionD,1593,76
5132,RegionD,1594,76
5132,RegionD,1595,76
5132,RegionD,1596,76
5133,RegionE,544,71
5133,RegionE,545,71
5133,RegionE,546,71
5133,RegionE,547,71
5133,RegionE,548,71
5134,RegionE,718,21
5134,RegionE,719,21
5134,RegionE,720,21
5134,RegionE,721,21
5135,RegionF,1302,31
5135,RegionF,1303,31
5135,RegionF,1304,31
5135,RegionF,1305,31
5136,RegionC,1974,24
5137,RegionA,1372,1
5137,RegionA,1373,1
5137,RegionA,1374,1
5138,RegionB,2396,1
5138,RegionB,2397,1
5138,RegionB,2398,1
5138,RegionB,2399,1
5138,RegionB,2400,1
5138,RegionB,2401,1
5139,RegionD,1566,15
5139,RegionD,1567,15
5139,RegionD,1568,15
5140,RegionE,952,72
5140,RegionE,953,72
5140,RegionE,954,72
5140,RegionE,955,72
5140,RegionE,956,72
5141,RegionF,54,72
5141,RegionF,55,72
5141,RegionF,56,72
5141,RegionF,57,72
5141,RegionF,58,72
5141,RegionF,59,72
5141,RegionF,60,72
5142,RegionA,86,6
5142,RegionA,87,6
5143,RegionD,508,38
5143,RegionD,509,38
5143,RegionD,510,38
5144,RegionB,968,11
5144,RegionB,969,11
5144,RegionB,970,11
5145,RegionD,1755,73
5145,RegionD,1756,73
5146,RegionB,325,6
5146,RegionB,326,6
5146,RegionB,327,6
5146,RegionB,328,6
5146,RegionB,329,6
5147,RegionC,563,3
5147,RegionC,564,3
5147,RegionC,565,3
5147,RegionC,566,3
5147,RegionC,567,3
5147,RegionC,568,3
5147,RegionC,569,3
5148,RegionF,2042,19
5148,RegionF,2043,19
5148,RegionF,2044,19
5148,RegionF,2045,19
5149,RegionA,827,20
5149,RegionA,828,20
5149,RegionA,829,20
5149,RegionA,830,20
5149,RegionA,831,20
5149,RegionA,832,20
5149,RegionA,833,20
5150,RegionA,1539,5
5150,RegionA,1540,5
5150,RegionA,1541,5
5150,RegionA,1542,5
5151,RegionB,155,3
5151,RegionB,156,3
5151,RegionB,157,3
5152,RegionB,1817,2
5153,RegionE,1346,63
5153,RegionE,1347,63
5154,RegionC,1139,1
5154,RegionC,1140,1
5154,RegionC,1141,1
5154,RegionC,1142,1
5154,RegionC,1143,1
5154,RegionC,1144,1
5154,RegionC,1145,1
5155,RegionA,162,21
5155,RegionA,163,21
5155,RegionA,164,21
5155,RegionA,165,21
5155,RegionA,166,21
5156,RegionD,1699,102
5156,RegionD,1700,102
5156,RegionD,1701,102
5156,RegionD,1702,102
5157,RegionD,1181,45
5158,RegionB,938,7
5158,RegionB,939,7
5159,RegionE,1356,96
5159,RegionE,1357,96
5159,RegionE,1358,96
5159,RegionE,1359,96
5159,RegionE,1360,96
5160,RegionE,992,23
5160,RegionE,993,23
5160,RegionE,994,23
5160,RegionE,995,23
5160,RegionE,996,23
5160,RegionE,997,23
5161,RegionD,2209,5
5161,RegionD,2210,5
5161,RegionD,2211,5
5161,RegionD,2212,5
5162,RegionA,1017,2
5162,RegionA,1018,2
5162,RegionA,1019,2
5162,RegionA,1020,2
5162,RegionA,1021,2
5162,RegionA,1022,2
5163,RegionD,911,17
5163,RegionD,912,17
5164,RegionD,1562,109
5164,RegionD,1563,109
5164,RegionD,1564,109
5164,RegionD,1565,109
5165,RegionE,1317,62
5165,RegionE,1318,62
5165,RegionE,1319,62
5165,RegionE,1320,62
5165,RegionE,1321,62
5165,RegionE,1322,62
5166,RegionC,1811,2
5166,RegionC,1812,2
5167,RegionF,24,89
5167,RegionF,25,89
5167,RegionF,26,89
5167,RegionF,27,89
5167,RegionF,28,89
5167,RegionF,29,89
5168,RegionF,2013,4
5168,RegionF,2014,4
5168,RegionF,2015,4
5168,RegionF,2016,4
5168,RegionF,2017,4
5168,RegionF,2018,4
5169,RegionA,788,1
5169,RegionA,789,1
5169,RegionA,790,1
5170,RegionA,579,2
5170,RegionA,580,2
5170,RegionA,581,2
5170,RegionA,582,2
5170,RegionA,583,2
5171,RegionB,514,6
5171,RegionB,515,6
5171,RegionB,516,6
5172,RegionB,711,5
5172,RegionB,712,5
5172,RegionB,713,5
5172,RegionB,714,5
5172,RegionB,715,5
5172,RegionB,716,5
5173,RegionE,2248,61
5173,RegionE,2249,61
5173,RegionE,2250,61
5174,RegionC,967,3
5174,RegionC,968,3
5175,RegionB,320,17
5175,RegionB,321,17
5175,RegionB,322,17
5175,RegionB,323,17
5176,RegionB,1913,12
5176,RegionB,1914,12
5176,RegionB,1915,12
5176,RegionB,1916,12
5177,RegionB,672,23
5178,RegionE,809,49
5178,RegionE,810,49
5178,RegionE,811,49
5178,RegionE,812,49
5178,RegionE,813,49
5179,RegionC,1736,7
5180,RegionC,1019,4
5180,RegionC,1020,4
5180,RegionC,1021,4
5180,RegionC,1022,4
5180,RegionC,1023,4
5180,RegionC,1024,4
5181,RegionF,1168,10
5181,RegionF,1169,10
5181,RegionF,1170,10
5181,RegionF,1171,10
5182,RegionC,1836,54
5182,RegionC,1837,54
5182,RegionC,1838,54
5183,RegionD,824,63
5183,RegionD,825,63
5183,RegionD,826,63
