Region,Hour,GPU_Demand
RegionB,2098,612
RegionB,2099,527
RegionB,2100,248
RegionB,2101,119
RegionB,2102,128
RegionB,2103,52
RegionB,2104,113
RegionB,2105,108
RegionB,2106,74
RegionB,2107,88
RegionB,2108,202
RegionB,2109,252
RegionB,2110,291
RegionB,2111,274
RegionB,2112,379
RegionB,2113,292
RegionB,2114,169
RegionB,2115,266
RegionB,2116,308
RegionB,2117,300
RegionB,2118,396
RegionB,2119,343
RegionB,2120,121
RegionB,2121,133
RegionB,2122,94
RegionB,2123,147
RegionB,2124,137
RegionB,2125,134
RegionB,2126,115
RegionB,2127,225
RegionB,2128,207
RegionB,2129,193
RegionB,2130,161
RegionB,2131,162
RegionB,2132,123
RegionB,2133,114
RegionB,2134,137
RegionB,2135,76
RegionB,2136,66
RegionB,2137,65
RegionB,2138,84
RegionB,2139,98
RegionB,2140,163
RegionB,2141,175
RegionB,2142,206
RegionB,2143,410
RegionB,2144,303
RegionB,2145,228
RegionB,2146,215
RegionB,2147,87
RegionB,2148,77
RegionB,2149,284
RegionB,2150,296
RegionB,2151,303
RegionB,2152,163
RegionB,2153,126
RegionB,2154,136
RegionB,2155,135
RegionB,2156,212
RegionB,2157,197
RegionB,2158,313
RegionB,2159,353
RegionB,2160,330
RegionB,2161,207
RegionB,2162,191
RegionB,2163,208
RegionB,2164,225
RegionB,2165,222
RegionB,2166,122
RegionB,2167,113
RegionB,2168,158
RegionB,2169,190
RegionB,2170,148
RegionB,2171,112
RegionB,2172,89
RegionB,2173,118
RegionB,2174,111
RegionB,2175,149
RegionB,2176,93
RegionB,2177,70
RegionB,2178,115
RegionB,2179,83
RegionB,2180,130
RegionB,2181,158
RegionB,2182,140
RegionB,2183,131
RegionB,2184,145
RegionB,2185,108
RegionB,2186,259
RegionB,2187,266
RegionB,2188,254
RegionB,2189,169
RegionB,2190,162
RegionB,2191,136
RegionB,2192,236
RegionB,2193,221
RegionB,2194,228
RegionB,2195,209
RegionB,2196,231
RegionB,2197,214
RegionB,2198,158
RegionB,2199,126
RegionB,2200,182
RegionB,2201,172
RegionB,2202,206
RegionB,2203,282
RegionB,2204,255
RegionB,2205,214
RegionB,2206,244
RegionB,2207,211
RegionB,2208,154
RegionB,2209,113
RegionB,2210,126
RegionB,2211,250
RegionB,2212,362
RegionB,2213,278
RegionB,2214,293
RegionB,2215,325
RegionB,2216,394
RegionB,2217,601
RegionB,2218,374
RegionB,2219,304
RegionB,2220,302
RegionB,2221,290
RegionB,2222,83
RegionB,2223,80
RegionB,2224,43
RegionB,2225,54
RegionB,2226,128
RegionB,2227,135
RegionB,2228,169
RegionB,2229,244
RegionB,2230,363
RegionB,2231,190
RegionB,2232,188
RegionB,2233,212
RegionB,2234,223
RegionB,2235,134
RegionB,2236,267
RegionB,2237,224
RegionB,2238,259
RegionB,2239,254
RegionB,2240,242
RegionB,2241,274
RegionB,2242,184
RegionB,2243,159
RegionB,2244,195
RegionB,2245,128
RegionB,2246,245
RegionB,2247,266
RegionB,2248,127
RegionB,2249,116
RegionB,2250,98
RegionB,2251,81
RegionB,2252,82
RegionB,2253,90
RegionB,2254,157
RegionB,2255,187
RegionB,2256,172
RegionB,2257,86
RegionB,2258,74
RegionB,2259,146
RegionB,2260,192
RegionB,2261,197
RegionB,2262,242
RegionB,2263,144
RegionB,2264,153
RegionB,2265,156
RegionB,2266,146
RegionB,2267,171
RegionB,2268,156
RegionB,2269,277
RegionB,2270,372
RegionB,2271,314
RegionB,2272,330
RegionB,2273,466
RegionB,2274,438
RegionB,2275,262
RegionB,2276,274
RegionB,2277,230
RegionB,2278,254
RegionB,2279,245
RegionB,2280,233
RegionB,2281,307
RegionB,2282,305
RegionB,2283,336
RegionB,2284,240
RegionB,2285,199
RegionB,2286,114
RegionB,2287,93
RegionB,2288,102
RegionB,2289,184
RegionB,2290,151
RegionB,2291,131
RegionB,2292,200
RegionB,2293,222
RegionB,2294,169
RegionB,2295,164
RegionB,2296,184
RegionB,2297,186
RegionB,2298,141
RegionB,2299,85
RegionB,2300,65
RegionB,2301,120
RegionB,2302,124
RegionB,2303,170
RegionB,2304,120
RegionB,2305,277
RegionB,2306,174
RegionB,2307,157
RegionB,2308,103
RegionB,2309,136
RegionB,2310,116
RegionB,2311,109
RegionB,2312,205
RegionB,2313,191
RegionB,2314,232
RegionB,2315,125
RegionB,2316,140
RegionB,2317,380
RegionB,2318,436
RegionB,2319,389
RegionB,2320,378
RegionB,2321,275
RegionB,2322,292
RegionB,2323,209
RegionB,2324,245
RegionB,2325,111
RegionB,2326,154
RegionB,2327,138
RegionB,2328,250
RegionB,2329,196
RegionB,2330,286
RegionB,2331,303
RegionB,2332,445
RegionB,2333,354
RegionB,2334,321
RegionB,2335,331
RegionB,2336,372
RegionB,2337,150
RegionB,2338,153
RegionB,2339,176
RegionB,2340,226
RegionB,2341,185
RegionB,2342,244
RegionB,2343,243
RegionB,2344,220
RegionB,2345,209
RegionB,2346,409
RegionB,2347,302
RegionB,2348,185
RegionB,2349,197
RegionB,2350,197
RegionB,2351,99
RegionB,2352,109
RegionB,2353,107
RegionB,2354,100
RegionB,2355,130
RegionB,2356,140
RegionB,2357,193
RegionB,2358,160
RegionB,2359,162
RegionB,2360,147
RegionB,2361,377
RegionB,2362,267
RegionB,2363,269
RegionB,2364,141
RegionB,2365,217
RegionB,2366,213
RegionB,2367,253
RegionB,2368,338
RegionB,2369,236
RegionB,2370,240
RegionB,2371,189
RegionB,2372,277
RegionB,2373,227
RegionB,2374,155
RegionB,2375,292
RegionB,2376,229
RegionB,2377,202
RegionB,2378,115
RegionB,2379,102
RegionB,2380,244
RegionB,2381,322
RegionB,2382,294
RegionB,2383,254
RegionB,2384,217
RegionB,2385,262
RegionB,2386,349
RegionB,2387,390
RegionB,2388,283
RegionB,2389,336
RegionB,2390,209
RegionB,2391,264
RegionB,2392,155
RegionB,2393,122
RegionB,2394,187
RegionB,2395,277
RegionB,2396,327
RegionB,2397,200
RegionB,2398,203
RegionB,2399,206
RegionB,2400,168
RegionB,2401,81
RegionB,2402,46
RegionB,2403,30
RegionB,2404,20
RegionB,2405,0
RegionB,2406,0
RegionC,0,17
RegionC,1,209
RegionC,2,211
RegionC,3,211
RegionC,4,228
RegionC,5,267
RegionC,6,281
RegionC,7,289
RegionC,8,264
RegionC,9,277
RegionC,10,204
RegionC,11,193
RegionC,12,99
RegionC,13,171
RegionC,14,134
RegionC,15,186
RegionC,16,114
RegionC,17,130
RegionC,18,190
RegionC,19,177
RegionC,20,135
RegionC,21,137
RegionC,22,101
RegionC,23,48
RegionC,24,41
RegionC,25,50
RegionC,26,130
RegionC,27,250
RegionC,28,164
RegionC,29,189
RegionC,30,164
RegionC,31,96
RegionC,32,315
RegionC,33,392
RegionC,34,511
RegionC,35,306
RegionC,36,245
RegionC,37,220
RegionC,38,253
RegionC,39,209
RegionC,40,188
RegionC,41,378
RegionC,42,371
RegionC,43,326
RegionC,44,357
RegionC,45,382
RegionC,46,405
RegionC,47,268
RegionC,48,337
RegionC,49,438
RegionC,50,321
RegionC,51,284
RegionC,52,251
RegionC,53,258
RegionC,54,283
RegionC,55,263
RegionC,56,176
RegionC,57,103
RegionC,58,210
RegionC,59,86
RegionC,60,196
RegionC,61,163
RegionC,62,145
RegionC,63,144
RegionC,64,215
RegionC,65,103
RegionC,66,98
RegionC,67,108
RegionC,68,131
RegionC,69,141
RegionC,70,252
RegionC,71,283
RegionC,72,173
RegionC,73,86
RegionC,74,83
RegionC,75,98
RegionC,76,95
RegionC,77,158
RegionC,78,149
RegionC,79,274
RegionC,80,308
RegionC,81,297
RegionC,82,318
RegionC,83,388
RegionC,84,173
RegionC,85,281
RegionC,86,266
RegionC,87,340
RegionC,88,506
RegionC,89,494
RegionC,90,388
RegionC,91,329
RegionC,92,223
RegionC,93,178
RegionC,94,110
RegionC,95,166
RegionC,96,181
RegionC,97,221
RegionC,98,227
RegionC,99,198
RegionC,100,92
RegionC,101,98
RegionC,102,41
RegionC,103,100
RegionC,104,112
RegionC,105,126
RegionC,106,176
RegionC,107,242
RegionC,108,189
RegionC,109,307
RegionC,110,381
RegionC,111,444
RegionC,112,444
RegionC,113,442
RegionC,114,533
RegionC,115,333
RegionC,116,313
RegionC,117,120
RegionC,118,65
RegionC,119,105
RegionC,120,113
RegionC,121,220
RegionC,122,343
RegionC,123,246
RegionC,124,311
RegionC,125,170
RegionC,126,48
RegionC,127,126
RegionC,128,105
RegionC,129,111
RegionC,130,96
RegionC,131,106
RegionC,132,144
RegionC,133,89
RegionC,134,123
RegionC,135,142
RegionC,136,121
RegionC,137,126
RegionC,138,120
RegionC,139,35
RegionC,140,88
RegionC,141,98
RegionC,142,113
RegionC,143,123
RegionC,144,122
RegionC,145,174
RegionC,146,117
RegionC,147,157
RegionC,148,166
RegionC,149,173
RegionC,150,228
RegionC,151,224
RegionC,152,177
RegionC,153,326
RegionC,154,278
RegionC,155,239
RegionC,156,105
RegionC,157,194
RegionC,158,195
RegionC,159,264
RegionC,160,309
RegionC,161,298
RegionC,162,113
RegionC,163,66
RegionC,164,42
RegionC,165,125
RegionC,166,128
RegionC,167,51
RegionC,168,32
RegionC,169,48
RegionC,170,133
RegionC,171,154
RegionC,172,172
RegionC,173,252
RegionC,174,287
RegionC,175,201
RegionC,176,212
RegionC,177,230
RegionC,178,220
RegionC,179,279
RegionC,180,237
RegionC,181,133
RegionC,182,124
RegionC,183,197
RegionC,184,181
RegionC,185,250
RegionC,186,341
RegionC,187,349
RegionC,188,454
RegionC,189,217
RegionC,190,411
RegionC,191,456
RegionC,192,537
RegionC,193,422
RegionC,194,309
RegionC,195,351
RegionC,196,262
RegionC,197,300
RegionC,198,217
RegionC,199,326
RegionC,200,323
RegionC,201,180
RegionC,202,84
RegionC,203,102
RegionC,204,97
RegionC,205,107
RegionC,206,93
RegionC,207,69
RegionC,208,120
RegionC,209,107
RegionC,210,230
RegionC,211,166
RegionC,212,174
RegionC,213,197
RegionC,214,73
RegionC,215,192
RegionC,216,177
RegionC,217,156
RegionC,218,57
RegionC,219,53
RegionC,220,179
RegionC,221,189
RegionC,222,208
RegionC,223,225
RegionC,224,278
RegionC,225,160
RegionC,226,195
RegionC,227,136
RegionC,228,135
RegionC,229,161
RegionC,230,98
RegionC,231,99
RegionC,232,181
RegionC,233,261
RegionC,234,255
RegionC,235,255
RegionC,236,230
RegionC,237,438
RegionC,238,266
RegionC,239,187
RegionC,240,202
RegionC,241,253
RegionC,242,130
RegionC,243,130
RegionC,244,123
RegionC,245,147
RegionC,246,249
RegionC,247,253
RegionC,248,250
RegionC,249,339
RegionC,250,292
RegionC,251,196
RegionC,252,95
RegionC,253,178
RegionC,254,211
RegionC,255,158
RegionC,256,191
RegionC,257,232
RegionC,258,161
RegionC,259,211
RegionC,260,198
RegionC,261,241
RegionC,262,138
RegionC,263,182
RegionC,264,149
RegionC,265,250
RegionC,266,250
RegionC,267,168
RegionC,268,170
RegionC,269,154
RegionC,270,82
RegionC,271,104
RegionC,272,100
RegionC,273,98
RegionC,274,79
RegionC,275,146
RegionC,276,192
RegionC,277,208
RegionC,278,271
RegionC,279,298
RegionC,280,282
RegionC,281,298
RegionC,282,133
RegionC,283,106
RegionC,284,147
RegionC,285,154
RegionC,286,138
RegionC,287,107
RegionC,288,88
RegionC,289,93
RegionC,290,218
RegionC,291,84
RegionC,292,105
RegionC,293,79
RegionC,294,132
RegionC,295,93
RegionC,296,53
RegionC,297,53
RegionC,298,85
RegionC,299,187
RegionC,300,195
RegionC,301,236
RegionC,302,238
RegionC,303,224
RegionC,304,437
RegionC,305,333
RegionC,306,210
RegionC,307,153
RegionC,308,133
RegionC,309,55
RegionC,310,17
RegionC,311,96
RegionC,312,104
RegionC,313,112
RegionC,314,120
RegionC,315,258
RegionC,316,78
RegionC,317,247
RegionC,318,387
RegionC,319,423
RegionC,320,331
RegionC,321,459
RegionC,322,396
RegionC,323,279
RegionC,324,167
RegionC,325,191
RegionC,326,51
RegionC,327,66
RegionC,328,60
RegionC,329,55
RegionC,330,67
RegionC,331,67
RegionC,332,49
RegionC,333,33
RegionC,334,33
RegionC,335,111
RegionC,336,75
RegionC,337,65
RegionC,338,90
RegionC,339,86
RegionC,340,118
RegionC,341,215
RegionC,342,218
RegionC,343,223
RegionC,344,126
RegionC,345,113
RegionC,346,106
RegionC,347,211
RegionC,348,194
RegionC,349,212
RegionC,350,196
RegionC,351,82
RegionC,352,122
RegionC,353,85
RegionC,354,182
RegionC,355,175
RegionC,356,197
RegionC,357,174
RegionC,358,155
RegionC,359,163
RegionC,360,68
RegionC,361,179
RegionC,362,128
RegionC,363,127
RegionC,364,197
RegionC,365,213
RegionC,366,262
RegionC,367,307
RegionC,368,223
RegionC,369,239
RegionC,370,202
RegionC,371,167
RegionC,372,113
RegionC,373,103
RegionC,374,87
RegionC,375,82
RegionC,376,77
RegionC,377,169
RegionC,378,210
RegionC,379,190
RegionC,380,207
RegionC,381,296
RegionC,382,299
RegionC,383,344
RegionC,384,341
RegionC,385,346
RegionC,386,349
RegionC,387,249
RegionC,388,150
RegionC,389,186
RegionC,390,99
RegionC,391,109
RegionC,392,68
RegionC,393,78
RegionC,394,48
RegionC,395,145
RegionC,396,37
RegionC,397,24
RegionC,398,62
RegionC,399,59
RegionC,400,72
RegionC,401,97
RegionC,402,186
RegionC,403,197
RegionC,404,366
RegionC,405,369
RegionC,406,342
RegionC,407,242
RegionC,408,340
RegionC,409,422
RegionC,410,409
RegionC,411,255
RegionC,412,210
RegionC,413,216
RegionC,414,303
RegionC,415,229
RegionC,416,146
RegionC,417,161
RegionC,418,152
RegionC,419,168
RegionC,420,89
RegionC,421,133
RegionC,422,244
RegionC,423,147
RegionC,424,290
RegionC,425,264
RegionC,426,198
RegionC,427,199
RegionC,428,199
RegionC,429,91
RegionC,430,112
RegionC,431,98
RegionC,432,86
RegionC,433,304
RegionC,434,330
RegionC,435,349
RegionC,436,359
RegionC,437,353
RegionC,438,169
RegionC,439,179
RegionC,440,153
RegionC,441,169
RegionC,442,38
RegionC,443,51
RegionC,444,85
RegionC,445,86
RegionC,446,108
RegionC,447,112
RegionC,448,98
RegionC,449,82
RegionC,450,39
RegionC,451,59
RegionC,452,43
RegionC,453,116
RegionC,454,152
RegionC,455,201
RegionC,456,183
RegionC,457,169
RegionC,458,187
RegionC,459,128
RegionC,460,66
RegionC,461,58
RegionC,462,125
RegionC,463,57
RegionC,464,29
RegionC,465,21
RegionC,466,19
RegionC,467,13
RegionC,468,50
RegionC,469,72
RegionC,470,87
RegionC,471,217
RegionC,472,232
RegionC,473,196
RegionC,474,102
RegionC,475,87
RegionC,476,272
RegionC,477,255
RegionC,478,301
RegionC,479,323
RegionC,480,327
RegionC,481,169
RegionC,482,154
RegionC,483,129
RegionC,484,358
RegionC,485,364
RegionC,486,297
RegionC,487,404
RegionC,488,422
RegionC,489,349
RegionC,490,291
RegionC,491,288
RegionC,492,313
RegionC,493,196
RegionC,494,127
RegionC,495,102
RegionC,496,238
RegionC,497,224
RegionC,498,206
RegionC,499,313
RegionC,500,311
RegionC,501,164
RegionC,502,182
RegionC,503,220
RegionC,504,199
RegionC,505,181
RegionC,506,70
RegionC,507,73
RegionC,508,64
RegionC,509,44
RegionC,510,112
RegionC,511,133
RegionC,512,106
RegionC,513,88
RegionC,514,97
RegionC,515,57
RegionC,516,98
RegionC,517,78
RegionC,518,86
RegionC,519,204
RegionC,520,218
RegionC,521,209
RegionC,522,172
RegionC,523,76
RegionC,524,157
RegionC,525,245
RegionC,526,302
RegionC,527,308
RegionC,528,286
RegionC,529,299
RegionC,530,383
RegionC,531,290
RegionC,532,192
RegionC,533,295
RegionC,534,356
RegionC,535,365
RegionC,536,245
RegionC,537,273
RegionC,538,269
RegionC,539,290
RegionC,540,298
RegionC,541,316
RegionC,542,275
RegionC,543,453
RegionC,544,355
RegionC,545,289
RegionC,546,312
RegionC,547,228
RegionC,548,174
RegionC,549,169
RegionC,550,207
RegionC,551,122
RegionC,552,91
RegionC,553,78
RegionC,554,30
RegionC,555,179
RegionC,556,35
RegionC,557,129
RegionC,558,127
RegionC,559,157
RegionC,560,248
RegionC,561,286
RegionC,562,219
RegionC,563,235
RegionC,564,239
RegionC,565,211
RegionC,566,246
RegionC,567,207
RegionC,568,191
RegionC,569,75
RegionC,570,165
RegionC,571,304
RegionC,572,321
RegionC,573,177
RegionC,574,187
RegionC,575,129
RegionC,576,65
RegionC,577,90
RegionC,578,87
RegionC,579,100
RegionC,580,180
RegionC,581,192
RegionC,582,187
RegionC,583,209
RegionC,584,204
RegionC,585,247
RegionC,586,202
RegionC,587,186
RegionC,588,291
RegionC,589,217
RegionC,590,231
RegionC,591,308
RegionC,592,327
RegionC,593,309
RegionC,594,308
RegionC,595,352
RegionC,596,550
RegionC,597,498
RegionC,598,477
RegionC,599,339
RegionC,600,420
RegionC,601,209
RegionC,602,282
RegionC,603,226
RegionC,604,196
RegionC,605,73
RegionC,606,79
RegionC,607,139
RegionC,608,60
RegionC,609,88
RegionC,610,87
RegionC,611,159
RegionC,612,258
RegionC,613,246
RegionC,614,280
RegionC,615,190
RegionC,616,86
RegionC,617,161
RegionC,618,165
RegionC,619,151
RegionC,620,202
RegionC,621,196
RegionC,622,317
RegionC,623,255
RegionC,624,204
RegionC,625,189
RegionC,626,252
RegionC,627,235
RegionC,628,146
RegionC,629,178
RegionC,630,211
RegionC,631,200
RegionC,632,226
RegionC,633,277
RegionC,634,283
RegionC,635,144
RegionC,636,129
RegionC,637,160
RegionC,638,181
RegionC,639,273
RegionC,640,414
RegionC,641,353
RegionC,642,330
RegionC,643,274
RegionC,644,153
RegionC,645,260
RegionC,646,169
RegionC,647,271
RegionC,648,165
RegionC,649,149
RegionC,650,151
RegionC,651,232
RegionC,652,209
RegionC,653,133
RegionC,654,147
RegionC,655,56
RegionC,656,224
RegionC,657,230
RegionC,658,175
RegionC,659,267
RegionC,660,396
RegionC,661,387
RegionC,662,460
RegionC,663,376
RegionC,664,364
RegionC,665,431
RegionC,666,296
RegionC,667,53
RegionC,668,46
RegionC,669,43
RegionC,670,33
RegionC,671,39
RegionC,672,66
RegionC,673,101
RegionC,674,71
RegionC,675,96
RegionC,676,136
RegionC,677,155
RegionC,678,255
RegionC,679,211
RegionC,680,221
RegionC,681,192
RegionC,682,36
RegionC,683,44
RegionC,684,9
RegionC,685,99
RegionC,686,110
RegionC,687,115
RegionC,688,111
RegionC,689,141
RegionC,690,49
RegionC,691,67
RegionC,692,68
RegionC,693,70
RegionC,694,62
RegionC,695,147
RegionC,696,161
RegionC,697,141
RegionC,698,375
RegionC,699,379
RegionC,700,256
RegionC,701,240
RegionC,702,104
RegionC,703,127
RegionC,704,144
RegionC,705,75
RegionC,706,146
RegionC,707,160
RegionC,708,175
RegionC,709,109
RegionC,710,97
RegionC,711,81
RegionC,712,173
RegionC,713,235
RegionC,714,286
RegionC,715,352
RegionC,716,314
RegionC,717,351
RegionC,718,245
RegionC,719,367
RegionC,720,208
RegionC,721,95
RegionC,722,49
RegionC,723,39
RegionC,724,64
RegionC,725,70
RegionC,726,104
RegionC,727,125
RegionC,728,94
RegionC,729,229
RegionC,730,331
RegionC,731,314
RegionC,732,327
RegionC,733,219
RegionC,734,181
RegionC,735,56
RegionC,736,143
RegionC,737,287
RegionC,738,302
RegionC,739,314
RegionC,740,243
RegionC,741,239
RegionC,742,367
RegionC,743,242
RegionC,744,273
RegionC,745,227
RegionC,746,191
RegionC,747,180
RegionC,748,154
RegionC,749,41
RegionC,750,43
RegionC,751,56
RegionC,752,52
RegionC,753,132
RegionC,754,121
RegionC,755,121
RegionC,756,129
RegionC,757,155
RegionC,758,152
RegionC,759,87
RegionC,760,102
RegionC,761,100
RegionC,762,174
RegionC,763,218
RegionC,764,311
RegionC,765,322
RegionC,766,323
RegionC,767,323
RegionC,768,295
RegionC,769,164
RegionC,770,142
RegionC,771,105
RegionC,772,49
RegionC,773,75
RegionC,774,106
RegionC,775,83
RegionC,776,85
RegionC,777,207
RegionC,778,181
RegionC,779,331
RegionC,780,330
RegionC,781,214
RegionC,782,212
RegionC,783,289
RegionC,784,176
RegionC,785,186
RegionC,786,107
RegionC,787,183
RegionC,788,170
RegionC,789,151
RegionC,790,162
RegionC,791,154
RegionC,792,153
RegionC,793,136
RegionC,794,108
RegionC,795,193
RegionC,796,187
RegionC,797,208
RegionC,798,55
RegionC,799,49
RegionC,800,99
RegionC,801,87
RegionC,802,56
RegionC,803,49
RegionC,804,150
RegionC,805,171
RegionC,806,390
RegionC,807,391
RegionC,808,374
RegionC,809,251
RegionC,810,222
RegionC,811,288
RegionC,812,153
RegionC,813,162
RegionC,814,152
RegionC,815,173
RegionC,816,199
RegionC,817,205
RegionC,818,114
RegionC,819,190
RegionC,820,108
RegionC,821,99
RegionC,822,174
RegionC,823,205
RegionC,824,131
RegionC,825,134
RegionC,826,140
RegionC,827,70
RegionC,828,78
RegionC,829,238
RegionC,830,175
RegionC,831,322
RegionC,832,364
RegionC,833,311
RegionC,834,127
RegionC,835,120
RegionC,836,92
RegionC,837,77
RegionC,838,164
RegionC,839,142
RegionC,840,224
RegionC,841,142
RegionC,842,48
RegionC,843,75
RegionC,844,75
RegionC,845,83
RegionC,846,162
RegionC,847,184
RegionC,848,176
RegionC,849,184
RegionC,850,169
RegionC,851,170
RegionC,852,197
RegionC,853,186
RegionC,854,88
RegionC,855,80
RegionC,856,92
RegionC,857,83
RegionC,858,93
RegionC,859,112
RegionC,860,78
RegionC,861,104
RegionC,862,112
RegionC,863,95
RegionC,864,68
RegionC,865,59
RegionC,866,58
RegionC,867,119
RegionC,868,40
RegionC,869,90
RegionC,870,88
RegionC,871,80
RegionC,872,106
RegionC,873,127
RegionC,874,135
RegionC,875,175
RegionC,876,197
RegionC,877,112
RegionC,878,73
RegionC,879,34
RegionC,880,39
RegionC,881,38
RegionC,882,133
RegionC,883,214
RegionC,884,165
RegionC,885,202
RegionC,886,105
RegionC,887,209
RegionC,888,226
RegionC,889,114
RegionC,890,102
RegionC,891,251
RegionC,892,290
RegionC,893,204
RegionC,894,85
RegionC,895,97
RegionC,896,145
RegionC,897,137
RegionC,898,62
RegionC,899,82
RegionC,900,125
RegionC,901,114
RegionC,902,64
RegionC,903,93
RegionC,904,135
RegionC,905,91
RegionC,906,110
RegionC,907,167
RegionC,908,137
RegionC,909,123
RegionC,910,117
RegionC,911,135
RegionC,912,113
RegionC,913,248
RegionC,914,235
RegionC,915,209
RegionC,916,209
RegionC,917,69
RegionC,918,56
RegionC,919,55
RegionC,920,55
RegionC,921,44
RegionC,922,45
RegionC,923,182
RegionC,924,127
RegionC,925,123
RegionC,926,129
RegionC,927,120
RegionC,928,177
RegionC,929,195
RegionC,930,173
RegionC,931,150
RegionC,932,151
RegionC,933,169
RegionC,934,69
RegionC,935,33
RegionC,936,35
RegionC,937,49
RegionC,938,89
RegionC,939,106
RegionC,940,96
RegionC,941,99
RegionC,942,135
RegionC,943,101
RegionC,944,249
RegionC,945,215
RegionC,946,197
RegionC,947,152
RegionC,948,155
RegionC,949,180
RegionC,950,205
RegionC,951,100
RegionC,952,130
RegionC,953,147
RegionC,954,134
RegionC,955,179
RegionC,956,146
RegionC,957,164
RegionC,958,159
RegionC,959,142
RegionC,960,158
RegionC,961,142
RegionC,962,180
RegionC,963,107
RegionC,964,53
RegionC,965,93
RegionC,966,112
RegionC,967,150
RegionC,968,148
RegionC,969,188
RegionC,970,240
RegionC,971,93
RegionC,972,95
RegionC,973,114
RegionC,974,55
RegionC,975,66
RegionC,976,67
RegionC,977,88
RegionC,978,109
RegionC,979,96
RegionC,980,64
RegionC,981,57
RegionC,982,96
RegionC,983,217
RegionC,984,231
RegionC,985,340
RegionC,986,352
RegionC,987,258
RegionC,988,260
RegionC,989,231
RegionC,990,469
RegionC,991,598
RegionC,992,547
RegionC,993,451
RegionC,994,396
RegionC,995,233
RegionC,996,149
RegionC,997,178
RegionC,998,266
RegionC,999,178
RegionC,1000,160
RegionC,1001,195
RegionC,1002,187
RegionC,1003,190
RegionC,1004,40
RegionC,1005,70
RegionC,1006,79
RegionC,1007,79
RegionC,1008,55
RegionC,1009,59
RegionC,1010,80
RegionC,1011,70
RegionC,1012,83
RegionC,1013,90
RegionC,1014,59
RegionC,1015,27
RegionC,1016,109
RegionC,1017,94
RegionC,1018,158
RegionC,1019,114
